dataset,model,rmse,rank
pmlb/1193_BNG_lowbwt,HSTree_large,0.668142,24
pmlb/1193_BNG_lowbwt,HSTree_mini,0.669669,28
pmlb/1193_BNG_lowbwt,HingeEBM_5bag,0.656641,4
pmlb/1193_BNG_lowbwt,HingeEBM_LinDisp,0.657278,5
pmlb/1193_BNG_lowbwt,HingeEBM_big,0.656534,3
pmlb/1193_BNG_lowbwt,HingeEBM_smart,0.657278,6
pmlb/1193_BNG_lowbwt,HingeEBM_v1,0.657319,7
pmlb/1193_BNG_lowbwt,HingeGBM_v1,0.666983,20
pmlb/1193_BNG_lowbwt,LassoCV,0.670610,29
pmlb/1193_BNG_lowbwt,MLP,0.671479,33
pmlb/1193_BNG_lowbwt,OLS,0.670820,31
pmlb/1193_BNG_lowbwt,PyGAM,0.662464,10
pmlb/1193_BNG_lowbwt,RF,0.660360,9
pmlb/1193_BNG_lowbwt,RidgeCV,0.670887,32
pmlb/1193_BNG_lowbwt,RuleFit,0.660247,8
pmlb/1193_BNG_lowbwt,SklearnGAM_hybrid,0.676343,36
pmlb/1193_BNG_lowbwt,SklearnStumpGAM_v1,0.664983,17
pmlb/1193_BNG_lowbwt,SmartAddGAM_r90,0.664958,13
pmlb/1193_BNG_lowbwt,SmartAdditive_v1,0.664983,15
pmlb/1193_BNG_lowbwt,SmartAdditive_v2,0.664958,14
pmlb/1193_BNG_lowbwt,SmartAdditive_v5,0.664958,12
pmlb/1193_BNG_lowbwt,SmoothGAM_40s,0.667948,23
pmlb/1193_BNG_lowbwt,SmoothGAM_50s,0.667552,21
pmlb/1193_BNG_lowbwt,SmoothGAM_ES,0.677044,38
pmlb/1193_BNG_lowbwt,SmoothGAM_RF,0.668783,25
pmlb/1193_BNG_lowbwt,SmoothGAM_RF100,0.667774,22
pmlb/1193_BNG_lowbwt,SmoothGAM_RF_sqrt,0.662543,11
pmlb/1193_BNG_lowbwt,SmoothGAM_hybrid,0.678463,39
pmlb/1193_BNG_lowbwt,SmoothGAM_noES,0.676343,34
pmlb/1193_BNG_lowbwt,SmoothGAM_r70hyb,0.676343,35
pmlb/1193_BNG_lowbwt,SmoothGAM_tinyGBM,0.669114,27
pmlb/1193_BNG_lowbwt,SmoothGAM_v1,0.677044,37
pmlb/1193_BNG_lowbwt,TabPFN,0.647797,1
pmlb/1196_BNG_pharynx,DT_large,0.798557,41
pmlb/1196_BNG_pharynx,DT_mini,0.773482,39
pmlb/1196_BNG_pharynx,DistilledGAM_v1,0.739618,17
pmlb/1196_BNG_pharynx,EBM,0.740754,20
pmlb/1196_BNG_pharynx,FIGS_large,0.794826,40
pmlb/1196_BNG_pharynx,FIGS_mini,0.758618,29
pmlb/1196_BNG_pharynx,FullPWC_LinDisp,0.738901,15
pmlb/1196_BNG_pharynx,GBM,0.744022,21
pmlb/1196_BNG_pharynx,HSTree_large,0.762744,31
pmlb/1196_BNG_pharynx,HSTree_mini,0.764356,32
pmlb/1196_BNG_pharynx,HingeEBM_5bag,0.734918,6
pmlb/1196_BNG_pharynx,HingeEBM_LinDisp,0.732125,3
pmlb/1196_BNG_pharynx,HingeEBM_big,0.733752,5
pmlb/1196_BNG_pharynx,HingeEBM_smart,0.732125,4
pmlb/1196_BNG_pharynx,HingeEBM_v1,0.731278,2
pmlb/1196_BNG_pharynx,HingeGBM_v1,0.736088,7
pmlb/1196_BNG_pharynx,LassoCV,0.768754,38
pmlb/1196_BNG_pharynx,MLP,0.759865,30
pmlb/1196_BNG_pharynx,OLS,0.766474,34
pmlb/1196_BNG_pharynx,PyGAM,0.736410,8
pmlb/1196_BNG_pharynx,RF,0.740705,19
pmlb/1196_BNG_pharynx,RidgeCV,0.766429,33
pmlb/1196_BNG_pharynx,RuleFit,0.744078,22
pmlb/1196_BNG_pharynx,SklearnGAM_hybrid,0.767975,35
pmlb/1196_BNG_pharynx,SklearnStumpGAM_v1,0.738901,16
pmlb/1196_BNG_pharynx,SmartAddGAM_r90,0.738654,12
pmlb/1196_BNG_pharynx,SmartAdditive_v1,0.738901,14
pmlb/1196_BNG_pharynx,SmartAdditive_v2,0.738654,13
pmlb/1196_BNG_pharynx,SmartAdditive_v5,0.738654,11
pmlb/1196_BNG_pharynx,SmoothGAM_40s,0.753393,24
pmlb/1196_BNG_pharynx,SmoothGAM_50s,0.751988,23
pmlb/1196_BNG_pharynx,SmoothGAM_ES,0.757344,27
pmlb/1196_BNG_pharynx,SmoothGAM_RF,0.738503,9
pmlb/1196_BNG_pharynx,SmoothGAM_RF100,0.738566,10
pmlb/1196_BNG_pharynx,SmoothGAM_RF_sqrt,0.740230,18
pmlb/1196_BNG_pharynx,SmoothGAM_hybrid,0.757272,25
pmlb/1196_BNG_pharynx,SmoothGAM_noES,0.767975,36
pmlb/1196_BNG_pharynx,SmoothGAM_r70hyb,0.767975,37
pmlb/1196_BNG_pharynx,SmoothGAM_tinyGBM,0.757732,28
pmlb/1196_BNG_pharynx,SmoothGAM_v1,0.757344,26
pmlb/1196_BNG_pharynx,TabPFN,0.725232,1
pmlb/1199_BNG_echoMonths,DT_large,0.806700,41
pmlb/1199_BNG_echoMonths,DT_mini,0.771996,39
pmlb/1199_BNG_echoMonths,DistilledGAM_v1,0.741232,1
pmlb/1199_BNG_echoMonths,EBM,0.742197,3
pmlb/1199_BNG_echoMonths,FIGS_large,0.797306,40
pmlb/1199_BNG_echoMonths,FIGS_mini,0.763507,37
pmlb/1199_BNG_echoMonths,FullPWC_LinDisp,0.744755,15
pmlb/1199_BNG_echoMonths,GBM,0.753559,34
pmlb/1199_BNG_echoMonths,HSTree_large,0.764153,38
pmlb/1199_BNG_echoMonths,HSTree_mini,0.762011,36
pmlb/1199_BNG_echoMonths,HingeEBM_5bag,0.743242,4
pmlb/1199_BNG_echoMonths,HingeEBM_LinDisp,0.743886,7
pmlb/1199_BNG_echoMonths,HingeEBM_big,0.743553,5
pmlb/1199_BNG_echoMonths,HingeEBM_smart,0.743886,8
pmlb/1199_BNG_echoMonths,HingeEBM_v1,0.744379,12
pmlb/1199_BNG_echoMonths,HingeGBM_v1,0.746976,25
pmlb/1199_BNG_echoMonths,LassoCV,0.744498,13
pmlb/1199_BNG_echoMonths,MLP,0.751409,33
pmlb/1199_BNG_echoMonths,OLS,0.745226,20
pmlb/1199_BNG_echoMonths,PyGAM,0.746425,24
pmlb/1199_BNG_echoMonths,RF,0.753821,35
pmlb/1199_BNG_echoMonths,RidgeCV,0.744894,18
pmlb/1199_BNG_echoMonths,RuleFit,0.750700,32
pmlb/1199_BNG_echoMonths,SklearnGAM_hybrid,0.747911,26
pmlb/1199_BNG_echoMonths,SklearnStumpGAM_v1,0.744755,16
pmlb/1199_BNG_echoMonths,SmartAddGAM_r90,0.744782,17
pmlb/1199_BNG_echoMonths,SmartAdditive_v1,0.744755,14
pmlb/1199_BNG_echoMonths,SmartAdditive_v2,0.744363,11
pmlb/1199_BNG_echoMonths,SmartAdditive_v5,0.744363,10
pmlb/1199_BNG_echoMonths,SmoothGAM_40s,0.745268,21
pmlb/1199_BNG_echoMonths,SmoothGAM_50s,0.745317,22
pmlb/1199_BNG_echoMonths,SmoothGAM_ES,0.747960,31
pmlb/1199_BNG_echoMonths,SmoothGAM_RF,0.744092,9
pmlb/1199_BNG_echoMonths,SmoothGAM_RF100,0.743839,6
pmlb/1199_BNG_echoMonths,SmoothGAM_RF_sqrt,0.745063,19
pmlb/1199_BNG_echoMonths,SmoothGAM_hybrid,0.747911,28
pmlb/1199_BNG_echoMonths,SmoothGAM_noES,0.747911,27
pmlb/1199_BNG_echoMonths,SmoothGAM_r70hyb,0.747911,29
pmlb/1199_BNG_echoMonths,SmoothGAM_tinyGBM,0.745469,23
pmlb/1199_BNG_echoMonths,SmoothGAM_v1,0.747960,30
pmlb/1199_BNG_echoMonths,TabPFN,0.741591,2
pmlb/1201_BNG_breastTumor,DT_large,0.987525,37
pmlb/1201_BNG_breastTumor,DT_mini,0.957695,22
pmlb/1201_BNG_breastTumor,DistilledGAM_v1,0.960005,24
pmlb/1201_BNG_breastTumor,EBM,0.938657,1
pmlb/1201_BNG_breastTumor,FIGS_large,0.980280,33
pmlb/1201_BNG_breastTumor,FIGS_mini,0.948690,13
pmlb/1201_BNG_breastTumor,FullPWC_LinDisp,0.948057,11
pmlb/1201_BNG_breastTumor,GBM,0.952500,17
pmlb/1201_BNG_breastTumor,HSTree_large,0.966370,27
pmlb/1201_BNG_breastTumor,HSTree_mini,0.966196,26
pmlb/1201_BNG_breastTumor,HingeEBM_5bag,0.941650,3
pmlb/1201_BNG_breastTumor,HingeEBM_LinDisp,0.955949,20
pmlb/1201_BNG_breastTumor,HingeEBM_big,0.946029,5
pmlb/1201_BNG_breastTumor,HingeEBM_smart,0.955949,21
pmlb/1201_BNG_breastTumor,HingeEBM_v1,0.954547,19
pmlb/1201_BNG_breastTumor,HingeGBM_v1,0.943180,4
pmlb/1201_BNG_breastTumor,LassoCV,0.989234,38
pmlb/1201_BNG_breastTumor,MLP,0.978552,30
pmlb/1201_BNG_breastTumor,OLS,0.979405,31
pmlb/1201_BNG_breastTumor,PyGAM,0.946619,6
pmlb/1201_BNG_breastTumor,RF,0.952681,18
pmlb/1201_BNG_breastTumor,RidgeCV,0.979533,32
pmlb/1201_BNG_breastTumor,RuleFit,0.959659,23
pmlb/1201_BNG_breastTumor,SklearnGAM_hybrid,0.990751,39
pmlb/1201_BNG_breastTumor,SklearnStumpGAM_v1,0.948057,12
pmlb/1201_BNG_breastTumor,SmartAddGAM_r90,0.948056,8
pmlb/1201_BNG_breastTumor,SmartAdditive_v1,0.948057,10
pmlb/1201_BNG_breastTumor,SmartAdditive_v2,0.948056,9
pmlb/1201_BNG_breastTumor,SmartAdditive_v5,0.948056,7
pmlb/1201_BNG_breastTumor,SmoothGAM_40s,0.967930,28
pmlb/1201_BNG_breastTumor,SmoothGAM_50s,0.965927,25
pmlb/1201_BNG_breastTumor,SmoothGAM_ES,0.981533,36
pmlb/1201_BNG_breastTumor,SmoothGAM_RF,0.950409,15
pmlb/1201_BNG_breastTumor,SmoothGAM_RF100,0.950212,14
pmlb/1201_BNG_breastTumor,SmoothGAM_RF_sqrt,0.951346,16
pmlb/1201_BNG_breastTumor,SmoothGAM_hybrid,0.981532,34
pmlb/1201_BNG_breastTumor,SmoothGAM_noES,0.990751,40
pmlb/1201_BNG_breastTumor,SmoothGAM_r70hyb,0.990751,41
pmlb/1201_BNG_breastTumor,SmoothGAM_tinyGBM,0.972341,29
pmlb/1201_BNG_breastTumor,SmoothGAM_v1,0.981533,35
pmlb/1201_BNG_breastTumor,TabPFN,0.940593,2
pmlb/1203_BNG_pwLinear,DT_large,0.678855,18
pmlb/1203_BNG_pwLinear,DT_mini,0.681387,20
pmlb/1203_BNG_pwLinear,DistilledGAM_v1,0.704627,22
pmlb/1203_BNG_pwLinear,EBM,0.658559,8
pmlb/1203_BNG_pwLinear,FIGS_large,0.677869,17
pmlb/1203_BNG_pwLinear,FIGS_mini,0.660677,10
pmlb/1203_BNG_pwLinear,FullPWC_LinDisp,0.706369,35
pmlb/1203_BNG_pwLinear,GBM,0.651384,2
pmlb/1203_BNG_pwLinear,HSTree_large,0.666267,13
pmlb/1203_BNG_pwLinear,HSTree_mini,0.681066,19
pmlb/1203_BNG_pwLinear,HingeEBM_5bag,0.657258,5
pmlb/1203_BNG_pwLinear,HingeEBM_LinDisp,0.657636,6
pmlb/1203_BNG_pwLinear,HingeEBM_big,0.657071,4
pmlb/1203_BNG_pwLinear,HingeEBM_smart,0.657636,7
pmlb/1203_BNG_pwLinear,HingeEBM_v1,0.659277,9
pmlb/1203_BNG_pwLinear,HingeGBM_v1,0.653797,3
pmlb/1203_BNG_pwLinear,LassoCV,0.705699,26
pmlb/1203_BNG_pwLinear,MLP,0.675877,14
pmlb/1203_BNG_pwLinear,OLS,0.705672,25
pmlb/1203_BNG_pwLinear,PyGAM,0.704947,23
pmlb/1203_BNG_pwLinear,RF,0.661040,11
pmlb/1203_BNG_pwLinear,RidgeCV,0.705941,28
pmlb/1203_BNG_pwLinear,RuleFit,0.662021,12
pmlb/1203_BNG_pwLinear,SklearnGAM_hybrid,0.707616,38
pmlb/1203_BNG_pwLinear,SklearnStumpGAM_v1,0.706369,33
pmlb/1203_BNG_pwLinear,SmartAddGAM_r90,0.706365,31
pmlb/1203_BNG_pwLinear,SmartAdditive_v1,0.706369,34
pmlb/1203_BNG_pwLinear,SmartAdditive_v2,0.706365,32
pmlb/1203_BNG_pwLinear,SmartAdditive_v5,0.706365,30
pmlb/1203_BNG_pwLinear,SmoothGAM_40s,0.705755,27
pmlb/1203_BNG_pwLinear,SmoothGAM_50s,0.705572,24
pmlb/1203_BNG_pwLinear,SmoothGAM_ES,0.707226,37
pmlb/1203_BNG_pwLinear,SmoothGAM_RF,0.676438,15
pmlb/1203_BNG_pwLinear,SmoothGAM_RF100,0.677240,16
pmlb/1203_BNG_pwLinear,SmoothGAM_RF_sqrt,0.681878,21
pmlb/1203_BNG_pwLinear,SmoothGAM_hybrid,0.707980,41
pmlb/1203_BNG_pwLinear,SmoothGAM_noES,0.707616,39
pmlb/1203_BNG_pwLinear,SmoothGAM_r70hyb,0.707616,40
pmlb/1203_BNG_pwLinear,SmoothGAM_tinyGBM,0.706302,29
pmlb/1203_BNG_pwLinear,SmoothGAM_v1,0.707226,36
pmlb/1203_BNG_pwLinear,TabPFN,0.641716,1
pmlb/1595_poker,DT_large,1.087182,41
pmlb/1595_poker,DT_mini,1.025251,36
pmlb/1595_poker,DistilledGAM_v1,1.022927,35
pmlb/1595_poker,EBM,0.991878,4
pmlb/1595_poker,FIGS_large,1.074669,40
pmlb/1595_poker,FIGS_mini,1.060705,39
pmlb/1595_poker,FullPWC_LinDisp,1.018373,33
pmlb/1595_poker,GBM,0.984360,1
pmlb/1595_poker,HSTree_large,1.004003,13
pmlb/1595_poker,HSTree_mini,1.005095,16
pmlb/1595_poker,HingeEBM_5bag,0.993905,6
pmlb/1595_poker,HingeEBM_LinDisp,1.001162,7
pmlb/1595_poker,HingeEBM_big,0.991878,5
pmlb/1595_poker,HingeEBM_smart,1.001162,8
pmlb/1595_poker,HingeEBM_v1,1.001162,9
pmlb/1595_poker,HingeGBM_v1,0.986631,2
pmlb/1595_poker,LassoCV,1.011398,17
pmlb/1595_poker,MLP,1.004007,14
pmlb/1595_poker,OLS,1.017360,28
pmlb/1595_poker,PyGAM,1.030247,38
pmlb/1595_poker,RF,0.991750,3
pmlb/1595_poker,RidgeCV,1.017291,27
pmlb/1595_poker,RuleFit,1.002669,10
pmlb/1595_poker,SklearnGAM_hybrid,1.015250,18
pmlb/1595_poker,SklearnStumpGAM_v1,1.018373,34
pmlb/1595_poker,SmartAddGAM_r90,1.018373,31
pmlb/1595_poker,SmartAdditive_v1,1.018373,32
pmlb/1595_poker,SmartAdditive_v2,1.018286,30
pmlb/1595_poker,SmartAdditive_v5,1.018286,29
pmlb/1595_poker,SmoothGAM_40s,1.016707,25
pmlb/1595_poker,SmoothGAM_50s,1.016833,26
pmlb/1595_poker,SmoothGAM_ES,1.015627,23
pmlb/1595_poker,SmoothGAM_RF,1.003737,12
pmlb/1595_poker,SmoothGAM_RF100,1.002930,11
pmlb/1595_poker,SmoothGAM_RF_sqrt,1.004402,15
pmlb/1595_poker,SmoothGAM_hybrid,1.015603,21
pmlb/1595_poker,SmoothGAM_noES,1.015250,19
pmlb/1595_poker,SmoothGAM_r70hyb,1.015250,20
pmlb/1595_poker,SmoothGAM_tinyGBM,1.016325,24
pmlb/1595_poker,SmoothGAM_v1,1.015627,22
pmlb/1595_poker,TabPFN,1.028985,37
pmlb/192_vineyard,DT_large,0.844272,40
pmlb/192_vineyard,DT_mini,0.685621,36
pmlb/192_vineyard,DistilledGAM_v1,0.462982,15
pmlb/192_vineyard,EBM,0.507385,27
pmlb/192_vineyard,FIGS_large,0.877789,41
pmlb/192_vineyard,FIGS_mini,0.684918,35
pmlb/192_vineyard,FullPWC_LinDisp,0.499246,25
pmlb/192_vineyard,GBM,0.768261,39
pmlb/192_vineyard,HSTree_large,0.715377,38
pmlb/192_vineyard,HSTree_mini,0.700389,37
pmlb/192_vineyard,HingeEBM_5bag,0.494800,20
pmlb/192_vineyard,HingeEBM_LinDisp,0.485189,17
pmlb/192_vineyard,HingeEBM_big,0.496760,21
pmlb/192_vineyard,HingeEBM_smart,0.485189,18
pmlb/192_vineyard,HingeEBM_v1,0.483157,16
pmlb/192_vineyard,HingeGBM_v1,0.643185,34
pmlb/192_vineyard,LassoCV,0.545154,32
pmlb/192_vineyard,MLP,0.520361,29
pmlb/192_vineyard,OLS,0.508868,28
pmlb/192_vineyard,PyGAM,0.421638,9
pmlb/192_vineyard,RF,0.619561,33
pmlb/192_vineyard,RidgeCV,0.522288,30
pmlb/192_vineyard,RuleFit,0.531009,31
pmlb/192_vineyard,SklearnGAM_hybrid,0.427418,12
pmlb/192_vineyard,SklearnStumpGAM_v1,0.492551,19
pmlb/192_vineyard,SmartAddGAM_r90,0.499246,23
pmlb/192_vineyard,SmartAdditive_v1,0.499246,24
pmlb/192_vineyard,SmartAdditive_v2,0.499246,26
pmlb/192_vineyard,SmartAdditive_v5,0.499246,22
pmlb/192_vineyard,SmoothGAM_40s,0.340343,1
pmlb/192_vineyard,SmoothGAM_50s,0.345855,3
pmlb/192_vineyard,SmoothGAM_ES,0.373286,6
pmlb/192_vineyard,SmoothGAM_RF,0.457826,13
pmlb/192_vineyard,SmoothGAM_RF100,0.460490,14
pmlb/192_vineyard,SmoothGAM_RF_sqrt,0.394567,8
pmlb/192_vineyard,SmoothGAM_hybrid,0.373286,4
pmlb/192_vineyard,SmoothGAM_noES,0.427418,10
pmlb/192_vineyard,SmoothGAM_r70hyb,0.427418,11
pmlb/192_vineyard,SmoothGAM_tinyGBM,0.345573,2
pmlb/192_vineyard,SmoothGAM_v1,0.373286,5
pmlb/192_vineyard,TabPFN,0.389260,7
pmlb/197_cpu_act,DT_large,0.226447,21
pmlb/197_cpu_act,DT_mini,0.253144,24
pmlb/197_cpu_act,DistilledGAM_v1,0.156562,5
pmlb/197_cpu_act,EBM,0.167552,9
pmlb/197_cpu_act,FIGS_large,0.199590,19
pmlb/197_cpu_act,FIGS_mini,0.239842,22
pmlb/197_cpu_act,FullPWC_LinDisp,0.175892,16
pmlb/197_cpu_act,GBM,0.158850,8
pmlb/197_cpu_act,HSTree_large,0.224038,20
pmlb/197_cpu_act,HSTree_mini,0.253052,23
pmlb/197_cpu_act,HingeEBM_5bag,0.153924,2
pmlb/197_cpu_act,HingeEBM_LinDisp,0.156592,6
pmlb/197_cpu_act,HingeEBM_big,0.154338,3
pmlb/197_cpu_act,HingeEBM_smart,0.156592,7
pmlb/197_cpu_act,HingeEBM_v1,0.155110,4
pmlb/197_cpu_act,HingeGBM_v1,0.179935,17
pmlb/197_cpu_act,LassoCV,0.742457,39
pmlb/197_cpu_act,MLP,912.810974,41
pmlb/197_cpu_act,OLS,0.565065,38
pmlb/197_cpu_act,PyGAM,0.173718,10
pmlb/197_cpu_act,RF,0.199308,18
pmlb/197_cpu_act,RidgeCV,0.559656,37
pmlb/197_cpu_act,RuleFit,0.318561,25
pmlb/197_cpu_act,SklearnGAM_hybrid,1.010591,40
pmlb/197_cpu_act,SklearnStumpGAM_v1,0.175891,14
pmlb/197_cpu_act,SmartAddGAM_r90,0.173992,11
pmlb/197_cpu_act,SmartAdditive_v1,0.175892,15
pmlb/197_cpu_act,SmartAdditive_v2,0.174820,13
pmlb/197_cpu_act,SmartAdditive_v5,0.174820,12
pmlb/197_cpu_act,SmoothGAM_40s,0.490460,31
pmlb/197_cpu_act,SmoothGAM_50s,0.490460,32
pmlb/197_cpu_act,SmoothGAM_ES,0.490904,35
pmlb/197_cpu_act,SmoothGAM_RF,0.490460,26
pmlb/197_cpu_act,SmoothGAM_RF100,0.490460,28
pmlb/197_cpu_act,SmoothGAM_RF_sqrt,0.490460,29
pmlb/197_cpu_act,SmoothGAM_hybrid,0.491916,36
pmlb/197_cpu_act,SmoothGAM_noES,0.490460,27
pmlb/197_cpu_act,SmoothGAM_r70hyb,0.490460,33
pmlb/197_cpu_act,SmoothGAM_tinyGBM,0.490460,30
pmlb/197_cpu_act,SmoothGAM_v1,0.490904,34
pmlb/197_cpu_act,TabPFN,0.138888,1
pmlb/201_pol,DT_large,0.335931,7
pmlb/201_pol,DT_mini,0.362666,10
pmlb/201_pol,DistilledGAM_v1,0.524095,21
pmlb/201_pol,EBM,0.367724,11
pmlb/201_pol,FIGS_large,0.314661,5
pmlb/201_pol,FIGS_mini,0.344367,8
pmlb/201_pol,FullPWC_LinDisp,0.524725,23
pmlb/201_pol,GBM,0.298954,3
pmlb/201_pol,HSTree_large,0.324726,6
pmlb/201_pol,HSTree_mini,0.362635,9
pmlb/201_pol,HingeEBM_5bag,0.369626,14
pmlb/201_pol,HingeEBM_LinDisp,0.368333,12
pmlb/201_pol,HingeEBM_big,0.373696,16
pmlb/201_pol,HingeEBM_smart,0.368333,13
pmlb/201_pol,HingeEBM_v1,0.372677,15
pmlb/201_pol,HingeGBM_v1,0.419588,17
pmlb/201_pol,LassoCV,0.710064,41
pmlb/201_pol,MLP,0.576993,38
pmlb/201_pol,OLS,0.709816,40
pmlb/201_pol,PyGAM,0.549154,32
pmlb/201_pol,RF,0.274815,2
pmlb/201_pol,RidgeCV,0.709214,39
pmlb/201_pol,RuleFit,0.309226,4
pmlb/201_pol,SklearnGAM_hybrid,0.571452,37
pmlb/201_pol,SklearnStumpGAM_v1,0.524943,24
pmlb/201_pol,SmartAddGAM_r90,0.525451,25
pmlb/201_pol,SmartAdditive_v1,0.524725,22
pmlb/201_pol,SmartAdditive_v2,0.537856,30
pmlb/201_pol,SmartAdditive_v5,0.537856,29
pmlb/201_pol,SmoothGAM_40s,0.550277,33
pmlb/201_pol,SmoothGAM_50s,0.547673,31
pmlb/201_pol,SmoothGAM_ES,0.527165,27
pmlb/201_pol,SmoothGAM_RF,0.429687,19
pmlb/201_pol,SmoothGAM_RF100,0.429169,18
pmlb/201_pol,SmoothGAM_RF_sqrt,0.508317,20
pmlb/201_pol,SmoothGAM_hybrid,0.529835,28
pmlb/201_pol,SmoothGAM_noES,0.571452,35
pmlb/201_pol,SmoothGAM_r70hyb,0.571452,36
pmlb/201_pol,SmoothGAM_tinyGBM,0.556732,34
pmlb/201_pol,SmoothGAM_v1,0.527165,26
pmlb/201_pol,TabPFN,0.141046,1
pmlb/210_cloud,DT_large,0.604440,41
pmlb/210_cloud,DT_mini,0.574256,40
pmlb/210_cloud,DistilledGAM_v1,0.282900,9
pmlb/210_cloud,EBM,0.278423,7
pmlb/210_cloud,FIGS_large,0.514849,36
pmlb/210_cloud,FIGS_mini,0.536609,38
pmlb/210_cloud,FullPWC_LinDisp,0.294843,23
pmlb/210_cloud,GBM,0.447321,35
pmlb/210_cloud,HSTree_large,0.548092,39
pmlb/210_cloud,HSTree_mini,0.524478,37
pmlb/210_cloud,HingeEBM_5bag,0.268113,3
pmlb/210_cloud,HingeEBM_LinDisp,0.263298,1
pmlb/210_cloud,HingeEBM_big,0.280388,8
pmlb/210_cloud,HingeEBM_smart,0.263298,2
pmlb/210_cloud,HingeEBM_v1,0.294347,20
pmlb/210_cloud,HingeGBM_v1,0.272877,4
pmlb/210_cloud,LassoCV,0.297391,25
pmlb/210_cloud,MLP,0.292690,19
pmlb/210_cloud,OLS,0.302598,26
pmlb/210_cloud,PyGAM,0.274209,6
pmlb/210_cloud,RF,0.393746,33
pmlb/210_cloud,RidgeCV,0.302643,27
pmlb/210_cloud,RuleFit,0.447312,34
pmlb/210_cloud,SklearnGAM_hybrid,0.284868,10
pmlb/210_cloud,SklearnStumpGAM_v1,0.297369,24
pmlb/210_cloud,SmartAddGAM_r90,0.294843,21
pmlb/210_cloud,SmartAdditive_v1,0.294843,22
pmlb/210_cloud,SmartAdditive_v2,0.322638,31
pmlb/210_cloud,SmartAdditive_v5,0.322638,30
pmlb/210_cloud,SmoothGAM_40s,0.284868,16
pmlb/210_cloud,SmoothGAM_50s,0.284868,17
pmlb/210_cloud,SmoothGAM_ES,0.318485,29
pmlb/210_cloud,SmoothGAM_RF,0.284868,11
pmlb/210_cloud,SmoothGAM_RF100,0.284868,13
pmlb/210_cloud,SmoothGAM_RF_sqrt,0.284868,14
pmlb/210_cloud,SmoothGAM_hybrid,0.338583,32
pmlb/210_cloud,SmoothGAM_noES,0.284868,12
pmlb/210_cloud,SmoothGAM_r70hyb,0.284868,18
pmlb/210_cloud,SmoothGAM_tinyGBM,0.284868,15
pmlb/210_cloud,SmoothGAM_v1,0.318485,28
pmlb/210_cloud,TabPFN,0.273992,5
pmlb/215_2dplanes,DT_large,0.293198,13
pmlb/215_2dplanes,DT_mini,0.426038,19
pmlb/215_2dplanes,DistilledGAM_v1,0.536975,25
pmlb/215_2dplanes,EBM,0.236124,7
pmlb/215_2dplanes,FIGS_large,0.243363,9
pmlb/215_2dplanes,FIGS_mini,0.397537,16
pmlb/215_2dplanes,FullPWC_LinDisp,0.541798,40
pmlb/215_2dplanes,GBM,0.235261,2
pmlb/215_2dplanes,HSTree_large,0.293207,14
pmlb/215_2dplanes,HSTree_mini,0.426049,20
pmlb/215_2dplanes,HingeEBM_5bag,0.235924,4
pmlb/215_2dplanes,HingeEBM_LinDisp,0.236012,5
pmlb/215_2dplanes,HingeEBM_big,0.236308,8
pmlb/215_2dplanes,HingeEBM_smart,0.236012,6
pmlb/215_2dplanes,HingeEBM_v1,0.235897,3
pmlb/215_2dplanes,HingeGBM_v1,0.306476,15
pmlb/215_2dplanes,LassoCV,0.535068,22
pmlb/215_2dplanes,MLP,0.243816,10
pmlb/215_2dplanes,OLS,0.535259,23
pmlb/215_2dplanes,PyGAM,0.540914,38
pmlb/215_2dplanes,RF,0.250394,11
pmlb/215_2dplanes,RidgeCV,0.535296,24
pmlb/215_2dplanes,RuleFit,0.262276,12
pmlb/215_2dplanes,SklearnGAM_hybrid,0.537860,29
pmlb/215_2dplanes,SklearnStumpGAM_v1,0.541798,41
pmlb/215_2dplanes,SmartAddGAM_r90,0.540228,33
pmlb/215_2dplanes,SmartAdditive_v1,0.541798,39
pmlb/215_2dplanes,SmartAdditive_v2,0.540228,34
pmlb/215_2dplanes,SmartAdditive_v5,0.540228,32
pmlb/215_2dplanes,SmoothGAM_40s,0.537047,27
pmlb/215_2dplanes,SmoothGAM_50s,0.536995,26
pmlb/215_2dplanes,SmoothGAM_ES,0.540356,37
pmlb/215_2dplanes,SmoothGAM_RF,0.419081,18
pmlb/215_2dplanes,SmoothGAM_RF100,0.418770,17
pmlb/215_2dplanes,SmoothGAM_RF_sqrt,0.441751,21
pmlb/215_2dplanes,SmoothGAM_hybrid,0.540239,35
pmlb/215_2dplanes,SmoothGAM_noES,0.537860,30
pmlb/215_2dplanes,SmoothGAM_r70hyb,0.537860,31
pmlb/215_2dplanes,SmoothGAM_tinyGBM,0.537238,28
pmlb/215_2dplanes,SmoothGAM_v1,0.540356,36
pmlb/215_2dplanes,TabPFN,0.230708,1
pmlb/218_house_8L,DT_large,0.786732,36
pmlb/218_house_8L,DT_mini,0.762756,31
pmlb/218_house_8L,DistilledGAM_v1,0.800252,37
pmlb/218_house_8L,EBM,0.695569,17
pmlb/218_house_8L,FIGS_large,0.784108,33
pmlb/218_house_8L,FIGS_mini,0.785629,35
pmlb/218_house_8L,FullPWC_LinDisp,0.697709,23
pmlb/218_house_8L,GBM,0.690860,15
pmlb/218_house_8L,HSTree_large,0.751358,30
pmlb/218_house_8L,HSTree_mini,0.770780,32
pmlb/218_house_8L,HingeEBM_5bag,0.688893,12
pmlb/218_house_8L,HingeEBM_LinDisp,0.720420,28
