dataset,model,rmse,rank
elevators,SparseGateDistilledBoost_v1,0.514589,21
elevators,TransparentDistilledForestBoost_v1,0.538403,32
elevators,DualPathSparseSymbolic_v1,,
elevators,DualPathSparseSymbolic_v2,0.559918,35
elevators,HGBLinearAuditAtlas_v1,0.490655,17
elevators,CalibratedBoostAuditAtlas_v1,0.554940,34
elevators,ValGatedTeacherAuditAtlas_v1,0.502940,20
elevators,AdaptiveStackedTeacherAuditAtlas_v1,0.571604,37
elevators,TabPFNResidualAuditAtlas_v1,0.524890,27
elevators,CalibratedTabPFNForestAtlas_v1,0.516318,22
elevators,RegimeMixtureTeacherAuditAtlas_v1,0.498517,19
elevators,DisagreementRoutedSimplexAtlas_v2,0.528551,28
elevators,GeoUncertaintyRegimeAtlas_v1,0.524208,26
pol,PyGAM,0.549154,31
pol,DT_mini,0.362666,29
pol,DT_large,0.338574,25
pol,OLS,0.709816,48
pol,LassoCV,0.710064,50
pol,RidgeCV,0.709213,47
pol,RF,0.274415,14
pol,GBM,0.299494,18
pol,MLP,0.724552,51
pol,FIGS_mini,0.356437,28
pol,FIGS_large,0.323908,23
pol,RuleFit,0.312670,22
pol,HSTree_mini,0.349503,26
pol,HSTree_large,0.325280,24
pol,EBM,0.350952,27
pol,TabPFN,0.141046,1
pol,DecisionTreeSimple,0.395853,30
pol,SparseHingeOMP_q2575_v1,0.563638,32
pol,LinResStumpOMP_v1,0.693711,42
pol,SparseKnotAbsInt_v1,0.637659,37
pol,SparseLinHingeRefine_v1,0.683634,39
pol,RuleGateSparseLin_v1,0.759078,56
pol,SparseRidgeHingeGCV_v1,0.738699,55
pol,RidgeResidualSymbolic_v1,0.733094,52
pol,DenseSplineResidual_v1,0.733094,53
pol,SparseModelTree_v1,0.737340,54
pol,QuantizedSparseBasis_v1,0.696512,43
pol,StagewiseHingeAdditive_v1,0.595150,35
pol,SparseTriBinAdditive_v1,1.219260,57
pol,ValidatedSparseSpline_v1,0.638887,38
pol,SnapRidgeOneKnot_v1,0.709816,49
pol,DenseRidgeAdaptiveSpline_v1,0.689484,40
pol,ComplexityRoundedRidge_v1,0.708646,44
pol,SparseSignedBasisPursuit_v1,0.567151,33
pol,CompactSplineRidge_v1,0.689692,41
pol,OrthSparseAdditive_v1,0.708692,45
pol,CognitiveRidgeOneHinge_v1,0.625122,36
pol,AnchorSplineRidge_v1,0.568001,34
pol,MDLHybridSymbolic_v1,0.708911,46
pol,DualPathBoostedSymbolic_v1,0.303990,20
pol,DistilledSparsePiecewise_v1,0.299235,17
pol,TeacherStudentRuleSpline_v1,0.292873,15
pol,TeacherStudentSpectralRuleSpline_v1,0.298572,16
pol,TeacherStudentCompactDistill_v1,0.300172,19
pol,CalibratedSparseHingeStudent_v1,0.230018,13
pol,SparseGateDistilledBoost_v1,0.216882,7
pol,TransparentDistilledForestBoost_v1,0.226572,11
pol,DualPathSparseSymbolic_v1,,
pol,DualPathSparseSymbolic_v2,0.226087,9
pol,HGBLinearAuditAtlas_v1,0.226369,10
pol,CalibratedBoostAuditAtlas_v1,0.308100,21
pol,ValGatedTeacherAuditAtlas_v1,0.228005,12
pol,AdaptiveStackedTeacherAuditAtlas_v1,0.206873,5
pol,TabPFNResidualAuditAtlas_v1,0.225761,8
pol,CalibratedTabPFNForestAtlas_v1,0.211450,6
pol,RegimeMixtureTeacherAuditAtlas_v1,0.194376,2
pol,DisagreementRoutedSimplexAtlas_v2,0.194488,3
pol,GeoUncertaintyRegimeAtlas_v1,0.196147,4
kin8nm,PyGAM,0.804420,33
kin8nm,DT_mini,0.877689,55
kin8nm,DT_large,0.890079,57
kin8nm,OLS,0.811674,40
kin8nm,LassoCV,0.811735,43
kin8nm,RidgeCV,0.811697,42
kin8nm,RF,0.781796,26
kin8nm,GBM,0.755496,18
kin8nm,MLP,0.491650,2
kin8nm,FIGS_mini,0.849805,51
kin8nm,FIGS_large,0.802428,31
kin8nm,RuleFit,0.870177,52
kin8nm,HSTree_mini,0.874538,54
kin8nm,HSTree_large,0.870956,53
kin8nm,EBM,0.715820,13
kin8nm,TabPFN,0.376809,1
kin8nm,DecisionTreeSimple,0.880616,56
kin8nm,SparseHingeOMP_q2575_v1,0.776032,23
kin8nm,LinResStumpOMP_v1,0.811589,39
kin8nm,SparseKnotAbsInt_v1,0.831161,50
kin8nm,SparseLinHingeRefine_v1,0.799815,29
kin8nm,RuleGateSparseLin_v1,0.825895,49
kin8nm,SparseRidgeHingeGCV_v1,0.812279,45
kin8nm,RidgeResidualSymbolic_v1,0.805234,34
kin8nm,DenseSplineResidual_v1,0.798540,28
kin8nm,SparseModelTree_v1,0.777322,24
kin8nm,QuantizedSparseBasis_v1,0.788919,27
kin8nm,StagewiseHingeAdditive_v1,0.808048,36
kin8nm,SparseTriBinAdditive_v1,0.805962,35
kin8nm,ValidatedSparseSpline_v1,0.812356,46
kin8nm,SnapRidgeOneKnot_v1,0.825316,48
kin8nm,DenseRidgeAdaptiveSpline_v1,0.812883,47
kin8nm,ComplexityRoundedRidge_v1,0.812177,44
kin8nm,SparseSignedBasisPursuit_v1,0.778774,25
kin8nm,CompactSplineRidge_v1,0.801859,30
kin8nm,OrthSparseAdditive_v1,0.804148,32
kin8nm,CognitiveRidgeOneHinge_v1,0.809590,38
kin8nm,AnchorSplineRidge_v1,0.809150,37
kin8nm,MDLHybridSymbolic_v1,0.811695,41
kin8nm,DualPathBoostedSymbolic_v1,0.756177,19
kin8nm,DistilledSparsePiecewise_v1,0.754777,17
kin8nm,TeacherStudentRuleSpline_v1,0.745718,15
kin8nm,TeacherStudentSpectralRuleSpline_v1,0.757257,20
kin8nm,TeacherStudentCompactDistill_v1,0.761582,21
kin8nm,CalibratedSparseHingeStudent_v1,0.658712,4
kin8nm,SparseGateDistilledBoost_v1,0.703264,12
kin8nm,TransparentDistilledForestBoost_v1,0.746077,16
kin8nm,DualPathSparseSymbolic_v1,,
kin8nm,DualPathSparseSymbolic_v2,0.742476,14
kin8nm,HGBLinearAuditAtlas_v1,0.663439,5
kin8nm,CalibratedBoostAuditAtlas_v1,0.764558,22
kin8nm,ValGatedTeacherAuditAtlas_v1,0.681590,10
kin8nm,AdaptiveStackedTeacherAuditAtlas_v1,0.689327,11
kin8nm,TabPFNResidualAuditAtlas_v1,0.674067,8
kin8nm,CalibratedTabPFNForestAtlas_v1,0.679073,9
kin8nm,RegimeMixtureTeacherAuditAtlas_v1,0.672492,7
kin8nm,DisagreementRoutedSimplexAtlas_v2,0.671572,6
kin8nm,GeoUncertaintyRegimeAtlas_v1,0.614694,3
pmlb/1027_ESL,PyGAM,0.374026,32
pmlb/1027_ESL,DT_mini,0.576479,57
pmlb/1027_ESL,DT_large,0.529210,53
pmlb/1027_ESL,OLS,0.361241,7
pmlb/1027_ESL,LassoCV,0.361351,9
pmlb/1027_ESL,RidgeCV,0.361933,12
pmlb/1027_ESL,RF,0.463850,50
pmlb/1027_ESL,GBM,0.380681,40
pmlb/1027_ESL,MLP,0.370737,27
pmlb/1027_ESL,FIGS_mini,0.539162,54
pmlb/1027_ESL,FIGS_large,0.437071,49
pmlb/1027_ESL,RuleFit,0.366258,24
pmlb/1027_ESL,HSTree_mini,0.575679,56
pmlb/1027_ESL,HSTree_large,0.519495,52
pmlb/1027_ESL,EBM,0.364431,18
pmlb/1027_ESL,TabPFN,0.373296,30
pmlb/1027_ESL,DecisionTreeSimple,0.562239,55
pmlb/1027_ESL,SparseHingeOMP_q2575_v1,0.375001,33
pmlb/1027_ESL,LinResStumpOMP_v1,0.494298,51
pmlb/1027_ESL,SparseKnotAbsInt_v1,0.349786,1
pmlb/1027_ESL,SparseLinHingeRefine_v1,0.365783,22
pmlb/1027_ESL,RuleGateSparseLin_v1,0.362532,13
pmlb/1027_ESL,SparseRidgeHingeGCV_v1,0.375688,34
pmlb/1027_ESL,RidgeResidualSymbolic_v1,0.360801,5
pmlb/1027_ESL,DenseSplineResidual_v1,0.373178,29
pmlb/1027_ESL,SparseModelTree_v1,0.361613,11
pmlb/1027_ESL,QuantizedSparseBasis_v1,0.378865,36
pmlb/1027_ESL,StagewiseHingeAdditive_v1,0.379816,37
pmlb/1027_ESL,SparseTriBinAdditive_v1,0.366183,23
pmlb/1027_ESL,ValidatedSparseSpline_v1,0.360801,6
pmlb/1027_ESL,SnapRidgeOneKnot_v1,0.365021,20
