dataset,model,rmse,rank
pmlb/4544_GeographicalOriginalofMusic,RidgeCV,0.619506,3
pmlb/4544_GeographicalOriginalofMusic,RF,0.651707,8
pmlb/4544_GeographicalOriginalofMusic,GBM,0.637605,6
pmlb/4544_GeographicalOriginalofMusic,MLP,0.682040,11
pmlb/4544_GeographicalOriginalofMusic,FIGS_mini,0.767211,16
pmlb/4544_GeographicalOriginalofMusic,FIGS_large,0.800177,17
pmlb/4544_GeographicalOriginalofMusic,RuleFit,0.679273,10
pmlb/4544_GeographicalOriginalofMusic,HSTree_mini,0.713209,13
pmlb/4544_GeographicalOriginalofMusic,HSTree_large,0.684131,12
pmlb/4544_GeographicalOriginalofMusic,EBM,0.638056,7
pmlb/4544_GeographicalOriginalofMusic,TabPFN,0.594684,1
pmlb/4544_GeographicalOriginalofMusic,HingeEBM_7bag,0.614729,2
pmlb/485_analcatdata_vehicle,PyGAM,0.796540,11
pmlb/485_analcatdata_vehicle,DT_mini,0.774051,8
pmlb/485_analcatdata_vehicle,DT_large,0.965954,17
pmlb/485_analcatdata_vehicle,OLS,0.793528,10
pmlb/485_analcatdata_vehicle,LassoCV,0.801525,12
pmlb/485_analcatdata_vehicle,RidgeCV,0.801842,13
pmlb/485_analcatdata_vehicle,RF,0.750254,7
pmlb/485_analcatdata_vehicle,GBM,0.690453,6
pmlb/485_analcatdata_vehicle,MLP,0.853624,15
pmlb/485_analcatdata_vehicle,FIGS_mini,0.637476,4
pmlb/485_analcatdata_vehicle,FIGS_large,0.440642,1
pmlb/485_analcatdata_vehicle,RuleFit,0.511646,2
pmlb/485_analcatdata_vehicle,HSTree_mini,0.828513,14
pmlb/485_analcatdata_vehicle,HSTree_large,0.877271,16
pmlb/485_analcatdata_vehicle,EBM,0.536507,3
pmlb/485_analcatdata_vehicle,TabPFN,0.782987,9
pmlb/485_analcatdata_vehicle,HingeEBM_7bag,0.665664,5
pmlb/503_wind,PyGAM,0.467302,3
pmlb/503_wind,DT_mini,0.585988,15
pmlb/503_wind,DT_large,0.600301,17
pmlb/503_wind,OLS,0.476537,6
pmlb/503_wind,LassoCV,0.476126,5
pmlb/503_wind,RidgeCV,0.476544,7
pmlb/503_wind,RF,0.517654,9
pmlb/503_wind,GBM,0.479852,8
pmlb/503_wind,MLP,0.552230,12
pmlb/503_wind,FIGS_mini,0.564346,13
pmlb/503_wind,FIGS_large,0.529328,10
pmlb/503_wind,RuleFit,0.530703,11
pmlb/503_wind,HSTree_mini,0.588568,16
pmlb/503_wind,HSTree_large,0.583712,14
pmlb/503_wind,EBM,0.467650,4
pmlb/503_wind,TabPFN,0.440554,1
pmlb/503_wind,HingeEBM_7bag,0.455880,2
pmlb/505_tecator,PyGAM,0.216968,17
pmlb/505_tecator,DT_mini,0.180422,13
pmlb/505_tecator,DT_large,0.183648,16
pmlb/505_tecator,OLS,0.065781,1
pmlb/505_tecator,LassoCV,0.117399,4
pmlb/505_tecator,RidgeCV,0.099752,3
pmlb/505_tecator,RF,0.137423,10
pmlb/505_tecator,GBM,0.124764,6
pmlb/505_tecator,MLP,0.118274,5
pmlb/505_tecator,FIGS_mini,0.174757,12
pmlb/505_tecator,FIGS_large,0.153759,11
pmlb/505_tecator,RuleFit,0.130975,8
pmlb/505_tecator,HSTree_mini,0.180521,14
pmlb/505_tecator,HSTree_large,0.182998,15
pmlb/505_tecator,EBM,0.125832,7
pmlb/505_tecator,TabPFN,0.072145,2
pmlb/505_tecator,HingeEBM_7bag,0.132714,9
pmlb/519_vinnie,PyGAM,0.547565,7
pmlb/519_vinnie,DT_mini,0.595927,11
pmlb/519_vinnie,DT_large,0.619221,15
pmlb/519_vinnie,OLS,0.508163,3
pmlb/519_vinnie,LassoCV,0.507563,1
pmlb/519_vinnie,RidgeCV,0.508007,2
pmlb/519_vinnie,RF,0.595308,10
pmlb/519_vinnie,GBM,0.615310,14
pmlb/519_vinnie,MLP,1.880808,17
pmlb/519_vinnie,FIGS_mini,0.607921,13
pmlb/519_vinnie,FIGS_large,0.620204,16
pmlb/519_vinnie,RuleFit,0.562816,8
pmlb/519_vinnie,HSTree_mini,0.588763,9
pmlb/519_vinnie,HSTree_large,0.599960,12
pmlb/519_vinnie,EBM,0.542639,6
pmlb/519_vinnie,TabPFN,0.532386,4
pmlb/519_vinnie,HingeEBM_7bag,0.532570,5
pmlb/522_pm10,PyGAM,0.824931,3
pmlb/522_pm10,DT_mini,0.977739,13
pmlb/522_pm10,DT_large,1.013535,15
pmlb/522_pm10,OLS,0.918897,8
pmlb/522_pm10,LassoCV,0.919460,9
pmlb/522_pm10,RidgeCV,0.918503,7
pmlb/522_pm10,RF,0.930337,10
pmlb/522_pm10,GBM,0.864590,5
pmlb/522_pm10,MLP,6.148758,17
pmlb/522_pm10,FIGS_mini,0.987294,14
pmlb/522_pm10,FIGS_large,1.048937,16
pmlb/522_pm10,RuleFit,0.939123,11
pmlb/522_pm10,HSTree_mini,0.947548,12
pmlb/522_pm10,HSTree_large,0.913548,6
pmlb/522_pm10,EBM,0.825545,4
pmlb/522_pm10,TabPFN,0.815108,1
pmlb/522_pm10,HingeEBM_7bag,0.823358,2
pmlb/523_analcatdata_neavote,PyGAM,0.220072,15
pmlb/523_analcatdata_neavote,DT_mini,0.214749,8
pmlb/523_analcatdata_neavote,DT_large,0.214749,9
pmlb/523_analcatdata_neavote,OLS,0.213590,5
pmlb/523_analcatdata_neavote,LassoCV,0.207268,1
pmlb/523_analcatdata_neavote,RidgeCV,0.213698,6
pmlb/523_analcatdata_neavote,RF,0.210905,3
pmlb/523_analcatdata_neavote,GBM,0.214757,12
pmlb/523_analcatdata_neavote,MLP,0.221343,16
pmlb/523_analcatdata_neavote,FIGS_mini,0.214749,10
pmlb/523_analcatdata_neavote,FIGS_large,0.214749,11
pmlb/523_analcatdata_neavote,RuleFit,0.213511,4
pmlb/523_analcatdata_neavote,HSTree_mini,0.218753,13
pmlb/523_analcatdata_neavote,HSTree_large,0.218753,14
pmlb/523_analcatdata_neavote,EBM,0.213992,7
pmlb/523_analcatdata_neavote,TabPFN,0.229900,17
pmlb/523_analcatdata_neavote,HingeEBM_7bag,0.207268,2
pmlb/527_analcatdata_election2000,PyGAM,1.701881,16
pmlb/527_analcatdata_election2000,DT_mini,1.242859,12
pmlb/527_analcatdata_election2000,DT_large,1.234649,11
pmlb/527_analcatdata_election2000,OLS,0.000001,1
pmlb/527_analcatdata_election2000,LassoCV,0.085439,3
pmlb/527_analcatdata_election2000,RidgeCV,0.000410,2
pmlb/527_analcatdata_election2000,RF,1.209587,9
pmlb/527_analcatdata_election2000,GBM,1.013245,7
pmlb/527_analcatdata_election2000,MLP,1887.229749,17
pmlb/527_analcatdata_election2000,FIGS_mini,0.892644,5
pmlb/527_analcatdata_election2000,FIGS_large,0.905199,6
pmlb/527_analcatdata_election2000,RuleFit,1.173782,8
pmlb/527_analcatdata_election2000,HSTree_mini,1.226313,10
pmlb/527_analcatdata_election2000,HSTree_large,1.243038,13
pmlb/527_analcatdata_election2000,EBM,1.355861,14
pmlb/527_analcatdata_election2000,TabPFN,1.686215,15
pmlb/527_analcatdata_election2000,HingeEBM_7bag,0.090071,4
pmlb/529_pollen,PyGAM,0.461038,4
pmlb/529_pollen,DT_mini,0.782516,17
pmlb/529_pollen,DT_large,0.695603,12
pmlb/529_pollen,OLS,0.459518,1
pmlb/529_pollen,LassoCV,0.459645,3
pmlb/529_pollen,RidgeCV,0.459633,2
pmlb/529_pollen,RF,0.613460,10
pmlb/529_pollen,GBM,0.520837,9
pmlb/529_pollen,MLP,0.466292,7
pmlb/529_pollen,FIGS_mini,0.710752,14
pmlb/529_pollen,FIGS_large,0.622554,11
pmlb/529_pollen,RuleFit,0.714367,15
pmlb/529_pollen,HSTree_mini,0.780597,16
pmlb/529_pollen,HSTree_large,0.699142,13
pmlb/529_pollen,EBM,0.477971,8
pmlb/529_pollen,TabPFN,0.462265,6
pmlb/529_pollen,HingeEBM_7bag,0.461258,5
pmlb/537_houses,PyGAM,0.553856,5
pmlb/537_houses,DT_mini,0.711440,15
pmlb/537_houses,DT_large,0.723465,16
pmlb/537_houses,OLS,0.601016,6
pmlb/537_houses,LassoCV,0.689718,13
pmlb/537_houses,RidgeCV,0.601324,7
pmlb/537_houses,RF,0.619303,8
pmlb/537_houses,GBM,0.534688,4
pmlb/537_houses,MLP,3.346552,17
pmlb/537_houses,FIGS_mini,0.658505,11
pmlb/537_houses,FIGS_large,0.638062,10
pmlb/537_houses,RuleFit,0.631968,9
pmlb/537_houses,HSTree_mini,0.708659,14
pmlb/537_houses,HSTree_large,0.684357,12
pmlb/537_houses,EBM,0.515784,2
pmlb/537_houses,TabPFN,0.433940,1
pmlb/537_houses,HingeEBM_7bag,0.522642,3
pmlb/542_pollution,PyGAM,1.111270,9
pmlb/542_pollution,DT_mini,1.403815,15
pmlb/542_pollution,DT_large,1.284615,13
pmlb/542_pollution,OLS,0.932164,4
pmlb/542_pollution,LassoCV,0.882812,3
pmlb/542_pollution,RidgeCV,0.824457,2
pmlb/542_pollution,RF,1.059139,8
pmlb/542_pollution,GBM,1.038592,7
pmlb/542_pollution,MLP,134.580121,17
pmlb/542_pollution,FIGS_mini,1.165539,10
pmlb/542_pollution,FIGS_large,1.169855,11
pmlb/542_pollution,RuleFit,1.252642,12
pmlb/542_pollution,HSTree_mini,1.414057,16
pmlb/542_pollution,HSTree_large,1.387260,14
pmlb/542_pollution,EBM,1.016350,6
pmlb/542_pollution,TabPFN,0.808790,1
pmlb/542_pollution,HingeEBM_7bag,0.934469,5
pmlb/547_no2,PyGAM,0.651745,4
pmlb/547_no2,DT_mini,0.763469,15
pmlb/547_no2,DT_large,0.712038,10
pmlb/547_no2,OLS,0.705119,9
pmlb/547_no2,LassoCV,0.703447,7
pmlb/547_no2,RidgeCV,0.704892,8
pmlb/547_no2,RF,0.678068,6
pmlb/547_no2,GBM,0.653842,5
pmlb/547_no2,MLP,6.596477,17
pmlb/547_no2,FIGS_mini,0.752329,13
pmlb/547_no2,FIGS_large,0.740887,12
pmlb/547_no2,RuleFit,0.763688,16
pmlb/547_no2,HSTree_mini,0.760862,14
pmlb/547_no2,HSTree_large,0.719722,11
pmlb/547_no2,EBM,0.618151,1
pmlb/547_no2,TabPFN,0.629062,3
pmlb/547_no2,HingeEBM_7bag,0.622875,2
pmlb/556_analcatdata_apnea2,PyGAM,1.147915,13
pmlb/556_analcatdata_apnea2,DT_mini,0.452499,6
pmlb/556_analcatdata_apnea2,DT_large,0.436566,3
pmlb/556_analcatdata_apnea2,OLS,1.410283,15
pmlb/556_analcatdata_apnea2,LassoCV,1.411346,17
pmlb/556_analcatdata_apnea2,RidgeCV,1.410463,16
pmlb/556_analcatdata_apnea2,RF,0.402525,1
pmlb/556_analcatdata_apnea2,GBM,0.471713,9
pmlb/556_analcatdata_apnea2,MLP,1.343332,14
pmlb/556_analcatdata_apnea2,FIGS_mini,0.423232,2
pmlb/556_analcatdata_apnea2,FIGS_large,0.441220,5
pmlb/556_analcatdata_apnea2,RuleFit,0.458487,7
pmlb/556_analcatdata_apnea2,HSTree_mini,0.463995,8
pmlb/556_analcatdata_apnea2,HSTree_large,0.440273,4
pmlb/556_analcatdata_apnea2,EBM,0.483866,10
pmlb/556_analcatdata_apnea2,TabPFN,0.743047,12
pmlb/556_analcatdata_apnea2,HingeEBM_7bag,0.488854,11
pmlb/557_analcatdata_apnea1,PyGAM,1.078336,13
pmlb/557_analcatdata_apnea1,DT_mini,0.427916,9
pmlb/557_analcatdata_apnea1,DT_large,0.463288,11
pmlb/557_analcatdata_apnea1,OLS,1.313179,15
pmlb/557_analcatdata_apnea1,LassoCV,1.313633,17
pmlb/557_analcatdata_apnea1,RidgeCV,1.313382,16
pmlb/557_analcatdata_apnea1,RF,0.325329,1
pmlb/557_analcatdata_apnea1,GBM,0.386248,3
pmlb/557_analcatdata_apnea1,MLP,1.244012,14
pmlb/557_analcatdata_apnea1,FIGS_mini,0.426246,8
pmlb/557_analcatdata_apnea1,FIGS_large,0.461339,10
pmlb/557_analcatdata_apnea1,RuleFit,0.334563,2
pmlb/557_analcatdata_apnea1,HSTree_mini,0.397668,4
pmlb/557_analcatdata_apnea1,HSTree_large,0.419828,6
pmlb/557_analcatdata_apnea1,EBM,0.420712,7
pmlb/557_analcatdata_apnea1,TabPFN,0.648114,12
pmlb/557_analcatdata_apnea1,HingeEBM_7bag,0.404723,5
pmlb/560_bodyfat,PyGAM,0.238406,13
pmlb/560_bodyfat,DT_mini,0.164706,10
pmlb/560_bodyfat,DT_large,0.167601,12
pmlb/560_bodyfat,OLS,0.071091,5
pmlb/560_bodyfat,LassoCV,0.504889,16
pmlb/560_bodyfat,RidgeCV,0.416391,15
pmlb/560_bodyfat,RF,0.035730,3
pmlb/560_bodyfat,GBM,0.033048,2
pmlb/560_bodyfat,MLP,0.948319,17
pmlb/560_bodyfat,FIGS_mini,0.166795,11
pmlb/560_bodyfat,FIGS_large,0.162589,8
pmlb/560_bodyfat,RuleFit,0.042185,4
pmlb/560_bodyfat,HSTree_mini,0.163857,9
pmlb/560_bodyfat,HSTree_large,0.154027,6
pmlb/560_bodyfat,EBM,0.155546,7
pmlb/560_bodyfat,TabPFN,0.011400,1
pmlb/560_bodyfat,HingeEBM_7bag,0.239215,14
pmlb/561_cpu,PyGAM,0.211573,1
pmlb/561_cpu,DT_mini,0.599289,9
pmlb/561_cpu,DT_large,0.706663,13
pmlb/561_cpu,OLS,0.637897,11
pmlb/561_cpu,LassoCV,0.708958,14
pmlb/561_cpu,RidgeCV,0.637903,12
pmlb/561_cpu,RF,0.755236,15
pmlb/561_cpu,GBM,0.533481,5
pmlb/561_cpu,MLP,731.641462,17
pmlb/561_cpu,FIGS_mini,0.403045,2
pmlb/561_cpu,FIGS_large,0.470456,3
pmlb/561_cpu,RuleFit,0.592204,7
pmlb/561_cpu,HSTree_mini,0.599998,10
pmlb/561_cpu,HSTree_large,0.557159,6
pmlb/561_cpu,EBM,0.596690,8
pmlb/561_cpu,TabPFN,3.711459,16
pmlb/561_cpu,HingeEBM_7bag,0.488934,4
pmlb/562_cpu_small,PyGAM,0.204787,5
pmlb/562_cpu_small,DT_mini,0.285635,12
pmlb/562_cpu_small,DT_large,0.244801,9
pmlb/562_cpu_small,OLS,0.611171,15
pmlb/562_cpu_small,LassoCV,0.742457,16
pmlb/562_cpu_small,RidgeCV,0.562913,14
pmlb/562_cpu_small,RF,0.218315,6
pmlb/562_cpu_small,GBM,0.187871,3
pmlb/562_cpu_small,MLP,724.021529,17
pmlb/562_cpu_small,FIGS_mini,0.251926,10
pmlb/562_cpu_small,FIGS_large,0.221763,7
pmlb/562_cpu_small,RuleFit,0.344653,13
pmlb/562_cpu_small,HSTree_mini,0.284538,11
pmlb/562_cpu_small,HSTree_large,0.243118,8
pmlb/562_cpu_small,EBM,0.192590,4
pmlb/562_cpu_small,TabPFN,0.168318,1
pmlb/562_cpu_small,HingeEBM_7bag,0.181230,2
pmlb/564_fried,PyGAM,0.346522,6
pmlb/564_fried,DT_mini,0.653174,17
pmlb/564_fried,DT_large,0.595760,14
pmlb/564_fried,OLS,0.539413,10
pmlb/564_fried,LassoCV,0.540395,12
pmlb/564_fried,RidgeCV,0.539835,11
pmlb/564_fried,RF,0.481710,8
pmlb/564_fried,GBM,0.302076,4
pmlb/564_fried,MLP,0.321011,5
pmlb/564_fried,FIGS_mini,0.516864,9
pmlb/564_fried,FIGS_large,0.373558,7
pmlb/564_fried,RuleFit,0.619585,15
pmlb/564_fried,HSTree_mini,0.653013,16
pmlb/564_fried,HSTree_large,0.594462,13
pmlb/564_fried,EBM,0.246494,3
pmlb/564_fried,TabPFN,0.210825,1
pmlb/564_fried,HingeEBM_7bag,0.243991,2
pmlb/573_cpu_act,PyGAM,0.173718,5
pmlb/573_cpu_act,DT_mini,0.253144,12
pmlb/573_cpu_act,DT_large,0.226447,9
pmlb/573_cpu_act,OLS,0.565065,15
pmlb/573_cpu_act,LassoCV,0.742457,16
pmlb/573_cpu_act,RidgeCV,0.559656,14
pmlb/573_cpu_act,RF,0.199308,6
pmlb/573_cpu_act,GBM,0.158850,3
pmlb/573_cpu_act,MLP,912.810974,17
pmlb/573_cpu_act,FIGS_mini,0.239842,10
pmlb/573_cpu_act,FIGS_large,0.199590,7
pmlb/573_cpu_act,RuleFit,0.318561,13
pmlb/573_cpu_act,HSTree_mini,0.253052,11
pmlb/573_cpu_act,HSTree_large,0.224038,8
pmlb/573_cpu_act,EBM,0.167552,4
pmlb/573_cpu_act,TabPFN,0.138888,1
pmlb/573_cpu_act,HingeEBM_7bag,0.152507,2
pmlb/574_house_16H,PyGAM,0.843692,6
pmlb/574_house_16H,DT_mini,1.013715,13
pmlb/574_house_16H,DT_large,1.000078,12
pmlb/574_house_16H,OLS,1.090515,16
pmlb/574_house_16H,LassoCV,1.089378,15
pmlb/574_house_16H,RidgeCV,0.948074,11
pmlb/574_house_16H,RF,0.805477,5
pmlb/574_house_16H,GBM,0.791205,4
pmlb/574_house_16H,MLP,1.522724,17
pmlb/574_house_16H,FIGS_mini,0.941803,10
pmlb/574_house_16H,FIGS_large,1.022059,14
pmlb/574_house_16H,RuleFit,0.866701,7
pmlb/574_house_16H,HSTree_mini,0.926102,9
pmlb/574_house_16H,HSTree_large,0.888054,8
pmlb/574_house_16H,EBM,0.749094,2
pmlb/574_house_16H,TabPFN,0.697825,1
pmlb/574_house_16H,HingeEBM_7bag,0.749172,3
pmlb/659_sleuth_ex1714,PyGAM,0.472381,5
pmlb/659_sleuth_ex1714,DT_mini,0.459616,3
pmlb/659_sleuth_ex1714,DT_large,0.510332,9
pmlb/659_sleuth_ex1714,OLS,0.554739,14
pmlb/659_sleuth_ex1714,LassoCV,0.544293,11
pmlb/659_sleuth_ex1714,RidgeCV,0.554203,13
pmlb/659_sleuth_ex1714,RF,0.460322,4
pmlb/659_sleuth_ex1714,GBM,0.484441,6
pmlb/659_sleuth_ex1714,MLP,0.784214,17
pmlb/659_sleuth_ex1714,FIGS_mini,0.545548,12
pmlb/659_sleuth_ex1714,FIGS_large,0.530072,10
pmlb/659_sleuth_ex1714,RuleFit,0.441698,2
pmlb/659_sleuth_ex1714,HSTree_mini,0.686789,15
pmlb/659_sleuth_ex1714,HSTree_large,0.687010,16
pmlb/659_sleuth_ex1714,EBM,0.496688,8
pmlb/659_sleuth_ex1714,TabPFN,0.436423,1
pmlb/659_sleuth_ex1714,HingeEBM_7bag,0.494566,7
pmlb/663_rabe_266,PyGAM,0.160024,7
pmlb/663_rabe_266,DT_mini,0.312157,15
pmlb/663_rabe_266,DT_large,0.242759,12
pmlb/663_rabe_266,OLS,0.213800,9
pmlb/663_rabe_266,LassoCV,0.214060,11
pmlb/663_rabe_266,RidgeCV,0.213808,10
pmlb/663_rabe_266,RF,0.125234,6
pmlb/663_rabe_266,GBM,0.052302,2
pmlb/663_rabe_266,MLP,0.347040,17
pmlb/663_rabe_266,FIGS_mini,0.317754,16
pmlb/663_rabe_266,FIGS_large,0.115078,5
pmlb/663_rabe_266,RuleFit,0.111104,4
pmlb/663_rabe_266,HSTree_mini,0.312073,14
pmlb/663_rabe_266,HSTree_large,0.242759,13
pmlb/663_rabe_266,EBM,0.053446,3
pmlb/663_rabe_266,TabPFN,0.024422,1
pmlb/663_rabe_266,HingeEBM_7bag,0.162146,8
pmlb/665_sleuth_case2002,PyGAM,0.893138,10
pmlb/665_sleuth_case2002,DT_mini,0.936654,14
pmlb/665_sleuth_case2002,DT_large,1.257004,16
pmlb/665_sleuth_case2002,OLS,0.850093,6
pmlb/665_sleuth_case2002,LassoCV,0.813833,1
pmlb/665_sleuth_case2002,RidgeCV,0.830946,3
pmlb/665_sleuth_case2002,RF,0.926260,13
pmlb/665_sleuth_case2002,GBM,0.991093,15
pmlb/665_sleuth_case2002,MLP,0.846084,5
pmlb/665_sleuth_case2002,FIGS_mini,0.926153,12
pmlb/665_sleuth_case2002,FIGS_large,1.276679,17
pmlb/665_sleuth_case2002,RuleFit,0.902693,11
pmlb/665_sleuth_case2002,HSTree_mini,0.868282,7
pmlb/665_sleuth_case2002,HSTree_large,0.884409,9
pmlb/665_sleuth_case2002,EBM,0.873444,8
pmlb/665_sleuth_case2002,TabPFN,0.839549,4
pmlb/665_sleuth_case2002,HingeEBM_7bag,0.830219,2
pmlb/666_rmftsa_ladata,PyGAM,0.656001,3
pmlb/666_rmftsa_ladata,DT_mini,0.711980,6
pmlb/666_rmftsa_ladata,DT_large,0.770567,13
pmlb/666_rmftsa_ladata,OLS,0.749025,10
pmlb/666_rmftsa_ladata,LassoCV,0.762874,12
pmlb/666_rmftsa_ladata,RidgeCV,0.749413,11
pmlb/666_rmftsa_ladata,RF,0.721077,7
pmlb/666_rmftsa_ladata,GBM,0.706121,5
pmlb/666_rmftsa_ladata,MLP,1.100099,17
pmlb/666_rmftsa_ladata,FIGS_mini,0.785593,16
pmlb/666_rmftsa_ladata,FIGS_large,0.732584,8
pmlb/666_rmftsa_ladata,RuleFit,0.737404,9
pmlb/666_rmftsa_ladata,HSTree_mini,0.779510,14
pmlb/666_rmftsa_ladata,HSTree_large,0.784561,15
pmlb/666_rmftsa_ladata,EBM,0.668388,4
pmlb/666_rmftsa_ladata,TabPFN,0.655422,2
pmlb/666_rmftsa_ladata,HingeEBM_7bag,0.636299,1
pmlb/678_visualizing_environmental,PyGAM,0.715969,3
pmlb/678_visualizing_environmental,DT_mini,1.124026,16
pmlb/678_visualizing_environmental,DT_large,1.114505,15
pmlb/678_visualizing_environmental,OLS,0.723554,7
pmlb/678_visualizing_environmental,LassoCV,0.716886,4
pmlb/678_visualizing_environmental,RidgeCV,0.723481,6
pmlb/678_visualizing_environmental,RF,0.763936,8
pmlb/678_visualizing_environmental,GBM,0.774095,12
pmlb/678_visualizing_environmental,MLP,1.950534,17
pmlb/678_visualizing_environmental,FIGS_mini,0.768420,11
pmlb/678_visualizing_environmental,FIGS_large,0.861337,14
pmlb/678_visualizing_environmental,RuleFit,0.765729,9
pmlb/678_visualizing_environmental,HSTree_mini,0.794312,13
pmlb/678_visualizing_environmental,HSTree_large,0.766825,10
pmlb/678_visualizing_environmental,EBM,0.722257,5
pmlb/678_visualizing_environmental,TabPFN,0.696306,2
pmlb/678_visualizing_environmental,HingeEBM_7bag,0.695349,1
pmlb/687_sleuth_ex1605,PyGAM,0.634428,1
pmlb/687_sleuth_ex1605,DT_mini,1.301998,15
pmlb/687_sleuth_ex1605,DT_large,1.293277,14
pmlb/687_sleuth_ex1605,OLS,0.714763,3
pmlb/687_sleuth_ex1605,LassoCV,0.740041,6
pmlb/687_sleuth_ex1605,RidgeCV,0.715371,4
pmlb/687_sleuth_ex1605,RF,0.817946,9
pmlb/687_sleuth_ex1605,GBM,0.778104,7
pmlb/687_sleuth_ex1605,MLP,6.260609,17
pmlb/687_sleuth_ex1605,FIGS_mini,1.303150,16
pmlb/687_sleuth_ex1605,FIGS_large,0.939981,11
pmlb/687_sleuth_ex1605,RuleFit,0.933617,10
pmlb/687_sleuth_ex1605,HSTree_mini,1.023766,13
pmlb/687_sleuth_ex1605,HSTree_large,1.017901,12
pmlb/687_sleuth_ex1605,EBM,0.812813,8
pmlb/687_sleuth_ex1605,TabPFN,0.724716,5
pmlb/687_sleuth_ex1605,HingeEBM_7bag,0.682243,2
pmlb/690_visualizing_galaxy,PyGAM,0.187759,5
pmlb/690_visualizing_galaxy,DT_mini,0.228615,11
pmlb/690_visualizing_galaxy,DT_large,0.205362,7
pmlb/690_visualizing_galaxy,OLS,0.325706,16
pmlb/690_visualizing_galaxy,LassoCV,0.325195,14
pmlb/690_visualizing_galaxy,RidgeCV,0.325698,15
pmlb/690_visualizing_galaxy,RF,0.169308,4
pmlb/690_visualizing_galaxy,GBM,0.156938,3
pmlb/690_visualizing_galaxy,MLP,0.236800,12
pmlb/690_visualizing_galaxy,FIGS_mini,0.267711,13
pmlb/690_visualizing_galaxy,FIGS_large,0.221358,9
pmlb/690_visualizing_galaxy,RuleFit,0.331002,17
pmlb/690_visualizing_galaxy,HSTree_mini,0.228477,10
pmlb/690_visualizing_galaxy,HSTree_large,0.202364,6
pmlb/690_visualizing_galaxy,EBM,0.143268,2
pmlb/690_visualizing_galaxy,TabPFN,0.135492,1
pmlb/690_visualizing_galaxy,HingeEBM_7bag,0.208598,8
pmlb/695_chatfield_4,PyGAM,0.449124,8
pmlb/695_chatfield_4,DT_mini,0.500228,13
pmlb/695_chatfield_4,DT_large,0.530415,16
pmlb/695_chatfield_4,OLS,0.310641,1
pmlb/695_chatfield_4,LassoCV,0.329091,3
pmlb/695_chatfield_4,RidgeCV,0.310647,2
pmlb/695_chatfield_4,RF,0.425414,7
pmlb/695_chatfield_4,GBM,0.495889,12
pmlb/695_chatfield_4,MLP,90.814759,17
pmlb/695_chatfield_4,FIGS_mini,0.490207,11
pmlb/695_chatfield_4,FIGS_large,0.524348,15
pmlb/695_chatfield_4,RuleFit,0.463834,9
pmlb/695_chatfield_4,HSTree_mini,0.480301,10
pmlb/695_chatfield_4,HSTree_large,0.507766,14
pmlb/695_chatfield_4,EBM,0.373128,6
pmlb/695_chatfield_4,TabPFN,0.338407,4
pmlb/695_chatfield_4,HingeEBM_7bag,0.345540,5
pmlb/706_sleuth_case1202,PyGAM,0.480743,6
pmlb/706_sleuth_case1202,DT_mini,0.725957,15
pmlb/706_sleuth_case1202,DT_large,0.672393,13
pmlb/706_sleuth_case1202,OLS,0.469165,4
pmlb/706_sleuth_case1202,LassoCV,0.529995,7
pmlb/706_sleuth_case1202,RidgeCV,0.477270,5
pmlb/706_sleuth_case1202,RF,0.620279,9
pmlb/706_sleuth_case1202,GBM,0.642394,10
pmlb/706_sleuth_case1202,MLP,110.719384,17
pmlb/706_sleuth_case1202,FIGS_mini,0.746217,16
pmlb/706_sleuth_case1202,FIGS_large,0.669190,12
pmlb/706_sleuth_case1202,RuleFit,0.653587,11
pmlb/706_sleuth_case1202,HSTree_mini,0.696209,14
pmlb/706_sleuth_case1202,HSTree_large,0.613136,8
pmlb/706_sleuth_case1202,EBM,0.411901,2
pmlb/706_sleuth_case1202,TabPFN,0.394991,1
pmlb/706_sleuth_case1202,HingeEBM_7bag,0.450968,3
pmlb/712_chscase_geyser1,PyGAM,0.433735,2
pmlb/712_chscase_geyser1,DT_mini,0.469457,9
pmlb/712_chscase_geyser1,DT_large,0.562627,15
pmlb/712_chscase_geyser1,OLS,0.455019,6
pmlb/712_chscase_geyser1,LassoCV,0.459117,8
pmlb/712_chscase_geyser1,RidgeCV,0.455899,7
pmlb/712_chscase_geyser1,RF,0.500752,12
pmlb/712_chscase_geyser1,GBM,0.518038,14
pmlb/712_chscase_geyser1,MLP,1.050266,17
pmlb/712_chscase_geyser1,FIGS_mini,0.469809,10
pmlb/712_chscase_geyser1,FIGS_large,0.595886,16
pmlb/712_chscase_geyser1,RuleFit,0.450739,4
pmlb/712_chscase_geyser1,HSTree_mini,0.475975,11
pmlb/712_chscase_geyser1,HSTree_large,0.507100,13
pmlb/712_chscase_geyser1,EBM,0.452303,5
pmlb/712_chscase_geyser1,TabPFN,0.431410,1
pmlb/712_chscase_geyser1,HingeEBM_7bag,0.447868,3
pmlb/banana,PyGAM,0.872003,14
pmlb/banana,DT_mini,0.724701,13
pmlb/banana,DT_large,0.651139,9
pmlb/banana,OLS,1.001266,17
pmlb/banana,LassoCV,1.001252,16
pmlb/banana,RidgeCV,1.001156,15
pmlb/banana,RF,0.613580,4
pmlb/banana,GBM,0.622819,6
pmlb/banana,MLP,0.614289,5
pmlb/banana,FIGS_mini,0.717412,11
pmlb/banana,FIGS_large,0.646004,7
pmlb/banana,RuleFit,0.697727,10
pmlb/banana,HSTree_mini,0.723363,12
