dataset,model,rmse,rank
pmlb/1203_BNG_pwLinear,FIGS_large,0.677869,14
pmlb/1203_BNG_pwLinear,RuleFit,0.662021,9
pmlb/1203_BNG_pwLinear,HSTree_mini,0.681066,20
pmlb/1203_BNG_pwLinear,HSTree_large,0.666267,10
pmlb/1203_BNG_pwLinear,EBM,0.658559,6
pmlb/1203_BNG_pwLinear,TabPFN,0.641716,1
pmlb/1203_BNG_pwLinear,DecisionTreeSimple,0.674809,12
pmlb/1203_BNG_pwLinear,SparseHingeAdd_v1,0.705672,40
pmlb/1203_BNG_pwLinear,SparseSymbolicGreedy_v1,0.679394,19
pmlb/1203_BNG_pwLinear,AnchorSplineOMP_v1,0.671040,11
pmlb/1203_BNG_pwLinear,ResidualKnotRidge_v1,0.705456,36
pmlb/1203_BNG_pwLinear,SplitSparseLinear_v1,0.655059,5
pmlb/1203_BNG_pwLinear,SparseKnotLinear_v2,0.707294,56
pmlb/1203_BNG_pwLinear,CompactResidualSpline_v1,0.719083,59
pmlb/1203_BNG_pwLinear,SparseAdditiveKnot_v1,0.718713,58
pmlb/1203_BNG_pwLinear,CompactRuleLinear_v1,0.708182,57
pmlb/1203_BNG_pwLinear,ResidualBasisRidge_v1,0.653848,4
pmlb/1203_BNG_pwLinear,SparseResidualHybrid_v1,0.705675,42
pmlb/1203_BNG_pwLinear,ValidatedSymbolicResidual_v1,0.678891,18
pmlb/1203_BNG_pwLinear,SparseRidgeOneHinge_v1,0.705460,37
pmlb/1203_BNG_pwLinear,DenseBackboneHingePair_v1,0.705701,44
pmlb/1203_BNG_pwLinear,ScreenedAdaptiveBasis_v1,0.704516,27
pmlb/1203_BNG_pwLinear,SparseQuantizedKnot_v1,0.705152,34
pmlb/1203_BNG_pwLinear,SymbolicResidualHybridDense_v1,0.678718,16
pmlb/1203_BNG_pwLinear,BackfitHingeGAM_v1,0.725649,60
pmlb/1203_BNG_pwLinear,ProjectedSplineResidual_v1,0.706842,55
pmlb/1203_BNG_pwLinear,SparseSignedHingeDict_v1,0.691446,22
pmlb/1203_BNG_pwLinear,SparsePairwiseSpline_v1,0.691662,23
pmlb/1203_BNG_pwLinear,QuantizedAdaptiveRidge_v1,0.705013,32
pmlb/1203_BNG_pwLinear,QuantizedAdaptiveRidge_v2,0.705013,33
pmlb/1203_BNG_pwLinear,DenseRidgeOneKnot_v1,,
pmlb/1203_BNG_pwLinear,DenseRidgeOneKnot_v2,0.704481,26
pmlb/1203_BNG_pwLinear,LinearStepRule_v1,0.705934,47
pmlb/1203_BNG_pwLinear,TwinHingeAdditiveRidge_v1,0.706465,54
pmlb/1203_BNG_pwLinear,AdditiveStepRidge_v1,0.704273,25
pmlb/1203_BNG_pwLinear,ScoreSplineLinear_v1,0.705934,48
pmlb/1203_BNG_pwLinear,AdaptiveStepLinear_v1,0.705934,49
pmlb/1203_BNG_pwLinear,DebiasedSparseLinear_v1,0.705672,41
pmlb/1203_BNG_pwLinear,SpectralRidgeCV_v1,0.705934,50
pmlb/1203_BNG_pwLinear,ResidualStumpRidge_v1,0.705276,35
pmlb/1203_BNG_pwLinear,SingleIndexSpline_v1,0.705756,45
pmlb/1203_BNG_pwLinear,SingleIndexSpline_v2,0.705756,46
pmlb/1203_BNG_pwLinear,GreedyMedianHinge_v1,0.678405,15
pmlb/1203_BNG_pwLinear,RobustAdaptiveLinear_v1,0.705644,38
pmlb/1203_BNG_pwLinear,SparseAdditiveHingeRidge_v1,0.704552,28
pmlb/1203_BNG_pwLinear,LinearBoostedRules_v1,0.704561,29
pmlb/1203_BNG_pwLinear,SparseMeanHingeAdditive_v1,0.706109,53
pmlb/1203_BNG_pwLinear,SplitLinearModelTree_v1,0.653582,3
pmlb/1203_BNG_pwLinear,OrthogonalRidgeEquation_v1,0.705934,51
pmlb/1203_BNG_pwLinear,SparseAdaptiveSplineRidge_v1,0.704940,30
pmlb/1203_BNG_pwLinear,SparseLinearRuleBoost_v1,0.704010,24
pmlb/1595_poker,PyGAM,1.030247,57
pmlb/1595_poker,DT_mini,1.025251,55
pmlb/1595_poker,DT_large,1.087182,60
pmlb/1595_poker,OLS,1.017360,32
pmlb/1595_poker,LassoCV,1.011398,8
pmlb/1595_poker,RidgeCV,1.017291,29
pmlb/1595_poker,RF,0.991750,2
pmlb/1595_poker,GBM,0.984360,1
pmlb/1595_poker,MLP,1.004007,6
pmlb/1595_poker,FIGS_mini,1.060705,58
pmlb/1595_poker,FIGS_large,1.074669,59
pmlb/1595_poker,RuleFit,1.002669,4
pmlb/1595_poker,HSTree_mini,1.005095,7
pmlb/1595_poker,HSTree_large,1.004003,5
pmlb/1595_poker,EBM,0.991878,3
pmlb/1595_poker,TabPFN,1.028985,56
pmlb/1595_poker,DecisionTreeSimple,1.024486,54
pmlb/1595_poker,SparseHingeAdd_v1,1.013846,12
pmlb/1595_poker,SparseSymbolicGreedy_v1,1.018252,39
pmlb/1595_poker,AnchorSplineOMP_v1,1.021199,49
pmlb/1595_poker,ResidualKnotRidge_v1,1.019616,46
pmlb/1595_poker,SplitSparseLinear_v1,1.019679,47
pmlb/1595_poker,SparseKnotLinear_v2,1.017250,28
pmlb/1595_poker,CompactResidualSpline_v1,1.016903,22
pmlb/1595_poker,SparseAdditiveKnot_v1,1.015037,13
pmlb/1595_poker,CompactRuleLinear_v1,1.016984,23
pmlb/1595_poker,ResidualBasisRidge_v1,1.017358,30
pmlb/1595_poker,SparseResidualHybrid_v1,1.017358,31
pmlb/1595_poker,ValidatedSymbolicResidual_v1,1.016190,17
pmlb/1595_poker,SparseRidgeOneHinge_v1,1.018707,43
pmlb/1595_poker,DenseBackboneHingePair_v1,1.018744,44
pmlb/1595_poker,ScreenedAdaptiveBasis_v1,1.022776,53
pmlb/1595_poker,SparseQuantizedKnot_v1,1.019696,48
pmlb/1595_poker,SymbolicResidualHybridDense_v1,1.019005,45
pmlb/1595_poker,BackfitHingeGAM_v1,1.011646,9
pmlb/1595_poker,ProjectedSplineResidual_v1,1.016007,16
pmlb/1595_poker,SparseSignedHingeDict_v1,1.018569,42
pmlb/1595_poker,SparsePairwiseSpline_v1,1.021353,50
pmlb/1595_poker,QuantizedAdaptiveRidge_v1,1.015568,14
pmlb/1595_poker,QuantizedAdaptiveRidge_v2,1.015568,15
pmlb/1595_poker,DenseRidgeOneKnot_v1,,
pmlb/1595_poker,DenseRidgeOneKnot_v2,1.018339,41
pmlb/1595_poker,LinearStepRule_v1,1.017002,24
pmlb/1595_poker,TwinHingeAdditiveRidge_v1,1.017108,25
pmlb/1595_poker,AdditiveStepRidge_v1,1.021873,52
pmlb/1595_poker,ScoreSplineLinear_v1,1.016276,18
pmlb/1595_poker,AdaptiveStepLinear_v1,1.016276,19
pmlb/1595_poker,DebiasedSparseLinear_v1,1.017202,26
pmlb/1595_poker,SpectralRidgeCV_v1,1.017237,27
pmlb/1595_poker,ResidualStumpRidge_v1,1.018076,37
pmlb/1595_poker,SingleIndexSpline_v1,1.017644,33
pmlb/1595_poker,SingleIndexSpline_v2,1.017644,34
pmlb/1595_poker,GreedyMedianHinge_v1,1.012924,10
pmlb/1595_poker,RobustAdaptiveLinear_v1,1.016296,21
pmlb/1595_poker,SparseAdditiveHingeRidge_v1,1.021443,51
pmlb/1595_poker,LinearBoostedRules_v1,1.018294,40
pmlb/1595_poker,SparseMeanHingeAdditive_v1,1.018160,38
pmlb/1595_poker,SplitLinearModelTree_v1,1.013350,11
pmlb/1595_poker,OrthogonalRidgeEquation_v1,1.016276,20
pmlb/1595_poker,SparseAdaptiveSplineRidge_v1,1.017875,36
pmlb/1595_poker,SparseLinearRuleBoost_v1,1.017723,35
pmlb/192_vineyard,PyGAM,0.421638,7
pmlb/192_vineyard,DT_mini,0.685621,53
pmlb/192_vineyard,DT_large,0.844272,58
pmlb/192_vineyard,OLS,0.508868,20
pmlb/192_vineyard,LassoCV,0.545154,38
pmlb/192_vineyard,RidgeCV,0.522288,28
pmlb/192_vineyard,RF,0.619561,47
pmlb/192_vineyard,GBM,0.768261,57
pmlb/192_vineyard,MLP,0.520361,27
pmlb/192_vineyard,FIGS_mini,0.684918,52
pmlb/192_vineyard,FIGS_large,0.877789,59
pmlb/192_vineyard,RuleFit,0.531009,31
pmlb/192_vineyard,HSTree_mini,0.700389,55
pmlb/192_vineyard,HSTree_large,0.715377,56
pmlb/192_vineyard,EBM,0.507385,19
pmlb/192_vineyard,TabPFN,0.389260,1
pmlb/192_vineyard,DecisionTreeSimple,0.627015,48
pmlb/192_vineyard,SparseHingeAdd_v1,0.509945,23
pmlb/192_vineyard,SparseSymbolicGreedy_v1,0.634870,50
pmlb/192_vineyard,AnchorSplineOMP_v1,0.460038,10
pmlb/192_vineyard,ResidualKnotRidge_v1,0.393799,3
pmlb/192_vineyard,SplitSparseLinear_v1,0.508872,22
pmlb/192_vineyard,SparseKnotLinear_v2,0.397893,4
pmlb/192_vineyard,CompactResidualSpline_v1,0.512974,24
pmlb/192_vineyard,SparseAdditiveKnot_v1,0.410498,5
pmlb/192_vineyard,CompactRuleLinear_v1,0.449210,9
pmlb/192_vineyard,ResidualBasisRidge_v1,0.392116,2
pmlb/192_vineyard,SparseResidualHybrid_v1,0.630888,49
pmlb/192_vineyard,ValidatedSymbolicResidual_v1,0.481346,15
pmlb/192_vineyard,SparseRidgeOneHinge_v1,0.539212,35
pmlb/192_vineyard,DenseBackboneHingePair_v1,0.541032,37
pmlb/192_vineyard,ScreenedAdaptiveBasis_v1,0.470735,14
pmlb/192_vineyard,SparseQuantizedKnot_v1,0.482229,16
pmlb/192_vineyard,SymbolicResidualHybridDense_v1,0.461528,11
pmlb/192_vineyard,BackfitHingeGAM_v1,3.746590,60
pmlb/192_vineyard,ProjectedSplineResidual_v1,0.524514,30
pmlb/192_vineyard,SparseSignedHingeDict_v1,0.700374,54
pmlb/192_vineyard,SparsePairwiseSpline_v1,0.643042,51
pmlb/192_vineyard,QuantizedAdaptiveRidge_v1,0.537681,33
pmlb/192_vineyard,QuantizedAdaptiveRidge_v2,0.537681,34
pmlb/192_vineyard,DenseRidgeOneKnot_v1,,
pmlb/192_vineyard,DenseRidgeOneKnot_v2,0.540277,36
pmlb/192_vineyard,LinearStepRule_v1,0.555985,42
pmlb/192_vineyard,TwinHingeAdditiveRidge_v1,0.502244,18
pmlb/192_vineyard,AdditiveStepRidge_v1,0.523981,29
pmlb/192_vineyard,ScoreSplineLinear_v1,0.547881,41
pmlb/192_vineyard,AdaptiveStepLinear_v1,0.535755,32
pmlb/192_vineyard,DebiasedSparseLinear_v1,0.508868,21
pmlb/192_vineyard,SpectralRidgeCV_v1,0.547314,39
pmlb/192_vineyard,ResidualStumpRidge_v1,0.586764,46
pmlb/192_vineyard,SingleIndexSpline_v1,0.556297,43
pmlb/192_vineyard,SingleIndexSpline_v2,0.556297,44
pmlb/192_vineyard,GreedyMedianHinge_v1,0.518132,26
pmlb/192_vineyard,RobustAdaptiveLinear_v1,0.564433,45
pmlb/192_vineyard,SparseAdditiveHingeRidge_v1,0.482979,17
pmlb/192_vineyard,LinearBoostedRules_v1,0.412684,6
pmlb/192_vineyard,SparseMeanHingeAdditive_v1,0.517888,25
pmlb/192_vineyard,SplitLinearModelTree_v1,0.462714,12
pmlb/192_vineyard,OrthogonalRidgeEquation_v1,0.547314,40
pmlb/192_vineyard,SparseAdaptiveSplineRidge_v1,0.464851,13
pmlb/192_vineyard,SparseLinearRuleBoost_v1,0.441107,8
pmlb/197_cpu_act,PyGAM,0.173718,5
pmlb/197_cpu_act,DT_mini,0.253144,26
pmlb/197_cpu_act,DT_large,0.226447,17
pmlb/197_cpu_act,OLS,0.565065,45
pmlb/197_cpu_act,LassoCV,0.742457,49
pmlb/197_cpu_act,RidgeCV,0.559656,41
pmlb/197_cpu_act,RF,0.199308,10
pmlb/197_cpu_act,GBM,0.158850,2
pmlb/197_cpu_act,MLP,912.810974,60
pmlb/197_cpu_act,FIGS_mini,0.239842,22
pmlb/197_cpu_act,FIGS_large,0.199590,11
pmlb/197_cpu_act,RuleFit,0.318561,27
pmlb/197_cpu_act,HSTree_mini,0.253052,25
pmlb/197_cpu_act,HSTree_large,0.224038,16
pmlb/197_cpu_act,EBM,0.167552,3
pmlb/197_cpu_act,TabPFN,0.138888,1
pmlb/197_cpu_act,DecisionTreeSimple,0.248805,24
pmlb/197_cpu_act,SparseHingeAdd_v1,0.220044,15
pmlb/197_cpu_act,SparseSymbolicGreedy_v1,0.849728,52
pmlb/197_cpu_act,AnchorSplineOMP_v1,0.201635,12
pmlb/197_cpu_act,ResidualKnotRidge_v1,0.182880,8
pmlb/197_cpu_act,SplitSparseLinear_v1,0.231572,20
pmlb/197_cpu_act,SparseKnotLinear_v2,0.552165,37
pmlb/197_cpu_act,CompactResidualSpline_v1,0.242029,23
pmlb/197_cpu_act,SparseAdditiveKnot_v1,0.209431,13
pmlb/197_cpu_act,CompactRuleLinear_v1,0.544020,33
pmlb/197_cpu_act,ResidualBasisRidge_v1,0.173630,4
pmlb/197_cpu_act,SparseResidualHybrid_v1,0.175497,6
pmlb/197_cpu_act,ValidatedSymbolicResidual_v1,0.186232,9
pmlb/197_cpu_act,SparseRidgeOneHinge_v1,0.681085,48
pmlb/197_cpu_act,DenseBackboneHingePair_v1,0.559459,40
pmlb/197_cpu_act,ScreenedAdaptiveBasis_v1,0.179583,7
pmlb/197_cpu_act,SparseQuantizedKnot_v1,0.657991,47
pmlb/197_cpu_act,SymbolicResidualHybridDense_v1,0.233298,21
pmlb/197_cpu_act,BackfitHingeGAM_v1,0.983382,58
pmlb/197_cpu_act,ProjectedSplineResidual_v1,0.962578,55
pmlb/197_cpu_act,SparseSignedHingeDict_v1,0.226907,18
pmlb/197_cpu_act,SparsePairwiseSpline_v1,0.652379,46
pmlb/197_cpu_act,QuantizedAdaptiveRidge_v1,0.963904,56
pmlb/197_cpu_act,QuantizedAdaptiveRidge_v2,0.963904,57
pmlb/197_cpu_act,DenseRidgeOneKnot_v1,,
pmlb/197_cpu_act,DenseRidgeOneKnot_v2,0.228802,19
pmlb/197_cpu_act,LinearStepRule_v1,0.459231,29
pmlb/197_cpu_act,TwinHingeAdditiveRidge_v1,0.560604,44
pmlb/197_cpu_act,AdditiveStepRidge_v1,0.522062,30
pmlb/197_cpu_act,ScoreSplineLinear_v1,0.546343,34
pmlb/197_cpu_act,AdaptiveStepLinear_v1,0.550650,35
pmlb/197_cpu_act,DebiasedSparseLinear_v1,0.552436,38
pmlb/197_cpu_act,SpectralRidgeCV_v1,0.558846,39
pmlb/197_cpu_act,ResidualStumpRidge_v1,0.543373,32
pmlb/197_cpu_act,SingleIndexSpline_v1,0.560056,42
pmlb/197_cpu_act,SingleIndexSpline_v2,0.560056,43
pmlb/197_cpu_act,GreedyMedianHinge_v1,0.918600,54
pmlb/197_cpu_act,RobustAdaptiveLinear_v1,0.756811,50
pmlb/197_cpu_act,SparseAdditiveHingeRidge_v1,0.218372,14
pmlb/197_cpu_act,LinearBoostedRules_v1,1.235487,59
pmlb/197_cpu_act,SparseMeanHingeAdditive_v1,0.770053,51
pmlb/197_cpu_act,SplitLinearModelTree_v1,0.365887,28
pmlb/197_cpu_act,OrthogonalRidgeEquation_v1,0.550650,36
pmlb/197_cpu_act,SparseAdaptiveSplineRidge_v1,0.891590,53
pmlb/197_cpu_act,SparseLinearRuleBoost_v1,0.525154,31
pmlb/201_pol,PyGAM,0.549154,15
pmlb/201_pol,DT_mini,0.362666,10
pmlb/201_pol,DT_large,0.335931,6
pmlb/201_pol,OLS,0.709816,47
pmlb/201_pol,LassoCV,0.710064,48
pmlb/201_pol,RidgeCV,0.709214,46
pmlb/201_pol,RF,0.274815,2
pmlb/201_pol,GBM,0.298954,3
pmlb/201_pol,MLP,0.576993,20
pmlb/201_pol,FIGS_mini,0.356437,8
pmlb/201_pol,FIGS_large,0.338477,7
pmlb/201_pol,RuleFit,0.309226,4
pmlb/201_pol,HSTree_mini,0.362635,9
pmlb/201_pol,HSTree_large,0.324726,5
pmlb/201_pol,EBM,0.367724,11
pmlb/201_pol,TabPFN,0.141046,1
pmlb/201_pol,DecisionTreeSimple,0.395853,12
pmlb/201_pol,SparseHingeAdd_v1,0.604430,24
pmlb/201_pol,SparseSymbolicGreedy_v1,0.835002,53
pmlb/201_pol,AnchorSplineOMP_v1,0.681898,36
pmlb/201_pol,ResidualKnotRidge_v1,0.576495,19
pmlb/201_pol,SplitSparseLinear_v1,0.567650,18
pmlb/201_pol,SparseKnotLinear_v2,0.840389,55
pmlb/201_pol,CompactResidualSpline_v1,0.840455,56
pmlb/201_pol,SparseAdditiveKnot_v1,0.632058,31
pmlb/201_pol,CompactRuleLinear_v1,0.603970,23
pmlb/201_pol,ResidualBasisRidge_v1,0.691477,37
pmlb/201_pol,SparseResidualHybrid_v1,0.629144,30
pmlb/201_pol,ValidatedSymbolicResidual_v1,0.712946,50
pmlb/201_pol,SparseRidgeOneHinge_v1,0.826985,52
pmlb/201_pol,DenseBackboneHingePair_v1,0.708942,44
pmlb/201_pol,ScreenedAdaptiveBasis_v1,0.559403,17
pmlb/201_pol,SparseQuantizedKnot_v1,0.694396,39
pmlb/201_pol,SymbolicResidualHybridDense_v1,0.622187,27
pmlb/201_pol,BackfitHingeGAM_v1,2.421669,59
pmlb/201_pol,ProjectedSplineResidual_v1,0.867643,57
pmlb/201_pol,SparseSignedHingeDict_v1,0.837197,54
pmlb/201_pol,SparsePairwiseSpline_v1,0.617894,26
pmlb/201_pol,QuantizedAdaptiveRidge_v1,,
pmlb/201_pol,QuantizedAdaptiveRidge_v2,1.098897,58
pmlb/201_pol,DenseRidgeOneKnot_v1,,
pmlb/201_pol,DenseRidgeOneKnot_v2,0.628335,29
pmlb/201_pol,LinearStepRule_v1,0.626936,28
pmlb/201_pol,TwinHingeAdditiveRidge_v1,0.708920,43
pmlb/201_pol,AdditiveStepRidge_v1,0.597182,22
pmlb/201_pol,ScoreSplineLinear_v1,0.655483,34
pmlb/201_pol,AdaptiveStepLinear_v1,0.706502,40
pmlb/201_pol,DebiasedSparseLinear_v1,0.712056,49
pmlb/201_pol,SpectralRidgeCV_v1,0.708887,41
pmlb/201_pol,ResidualStumpRidge_v1,0.674381,35
pmlb/201_pol,SingleIndexSpline_v1,0.520779,13
pmlb/201_pol,SingleIndexSpline_v2,0.520779,14
pmlb/201_pol,GreedyMedianHinge_v1,0.638412,33
pmlb/201_pol,RobustAdaptiveLinear_v1,0.708953,45
pmlb/201_pol,SparseAdditiveHingeRidge_v1,0.824980,51
pmlb/201_pol,LinearBoostedRules_v1,0.593437,21
pmlb/201_pol,SparseMeanHingeAdditive_v1,0.693629,38
pmlb/201_pol,SplitLinearModelTree_v1,0.612798,25
pmlb/201_pol,OrthogonalRidgeEquation_v1,0.708887,42
pmlb/201_pol,SparseAdaptiveSplineRidge_v1,0.556553,16
pmlb/201_pol,SparseLinearRuleBoost_v1,0.636095,32
pmlb/210_cloud,PyGAM,0.274209,3
pmlb/210_cloud,DT_mini,0.574256,58
pmlb/210_cloud,DT_large,0.604440,59
pmlb/210_cloud,OLS,0.302598,27
pmlb/210_cloud,LassoCV,0.297391,23
pmlb/210_cloud,RidgeCV,0.302643,28
pmlb/210_cloud,RF,0.393746,48
pmlb/210_cloud,GBM,0.447321,51
pmlb/210_cloud,MLP,0.292690,19
pmlb/210_cloud,FIGS_mini,0.536609,56
pmlb/210_cloud,FIGS_large,0.498255,54
pmlb/210_cloud,RuleFit,0.447312,50
pmlb/210_cloud,HSTree_mini,0.524478,55
pmlb/210_cloud,HSTree_large,0.548092,57
pmlb/210_cloud,EBM,0.278423,4
pmlb/210_cloud,TabPFN,0.273992,2
pmlb/210_cloud,DecisionTreeSimple,0.350395,46
pmlb/210_cloud,SparseHingeAdd_v1,0.290474,17
pmlb/210_cloud,SparseSymbolicGreedy_v1,0.301281,25
pmlb/210_cloud,AnchorSplineOMP_v1,0.299309,24
pmlb/210_cloud,ResidualKnotRidge_v1,0.284202,8
pmlb/210_cloud,SplitSparseLinear_v1,0.302597,26
pmlb/210_cloud,SparseKnotLinear_v2,0.288083,12
pmlb/210_cloud,CompactResidualSpline_v1,0.290196,16
pmlb/210_cloud,SparseAdditiveKnot_v1,0.289326,13
pmlb/210_cloud,CompactRuleLinear_v1,0.308775,37
pmlb/210_cloud,ResidualBasisRidge_v1,0.359156,47
pmlb/210_cloud,SparseResidualHybrid_v1,0.307259,35
pmlb/210_cloud,ValidatedSymbolicResidual_v1,0.315149,40
pmlb/210_cloud,SparseRidgeOneHinge_v1,0.296100,21
pmlb/210_cloud,DenseBackboneHingePair_v1,0.281104,5
pmlb/210_cloud,ScreenedAdaptiveBasis_v1,0.282118,6
pmlb/210_cloud,SparseQuantizedKnot_v1,0.413001,49
pmlb/210_cloud,SymbolicResidualHybridDense_v1,0.484020,52
pmlb/210_cloud,BackfitHingeGAM_v1,1.089108,60
pmlb/210_cloud,ProjectedSplineResidual_v1,0.488766,53
pmlb/210_cloud,SparseSignedHingeDict_v1,0.284171,7
pmlb/210_cloud,SparsePairwiseSpline_v1,0.290962,18
pmlb/210_cloud,QuantizedAdaptiveRidge_v1,0.304738,31
pmlb/210_cloud,QuantizedAdaptiveRidge_v2,0.304738,32
pmlb/210_cloud,DenseRidgeOneKnot_v1,,
pmlb/210_cloud,DenseRidgeOneKnot_v2,0.317672,42
pmlb/210_cloud,LinearStepRule_v1,0.315005,39
pmlb/210_cloud,TwinHingeAdditiveRidge_v1,0.289783,15
pmlb/210_cloud,AdditiveStepRidge_v1,0.289528,14
pmlb/210_cloud,ScoreSplineLinear_v1,0.302663,29
pmlb/210_cloud,AdaptiveStepLinear_v1,0.305758,34
pmlb/210_cloud,DebiasedSparseLinear_v1,0.296100,22
pmlb/210_cloud,SpectralRidgeCV_v1,0.305231,33
pmlb/210_cloud,ResidualStumpRidge_v1,0.316497,41
pmlb/210_cloud,SingleIndexSpline_v1,0.285978,10
pmlb/210_cloud,SingleIndexSpline_v2,0.285978,11
pmlb/210_cloud,GreedyMedianHinge_v1,0.325705,45
pmlb/210_cloud,RobustAdaptiveLinear_v1,0.304440,30
pmlb/210_cloud,SparseAdditiveHingeRidge_v1,0.285734,9
pmlb/210_cloud,LinearBoostedRules_v1,0.307595,36
pmlb/210_cloud,SparseMeanHingeAdditive_v1,0.270874,1
pmlb/210_cloud,SplitLinearModelTree_v1,0.308965,38
pmlb/210_cloud,OrthogonalRidgeEquation_v1,0.324502,44
pmlb/210_cloud,SparseAdaptiveSplineRidge_v1,0.319783,43
pmlb/210_cloud,SparseLinearRuleBoost_v1,0.294196,20
pmlb/215_2dplanes,PyGAM,0.540914,55
pmlb/215_2dplanes,DT_mini,0.426038,19
pmlb/215_2dplanes,DT_large,0.293198,11
pmlb/215_2dplanes,OLS,0.535259,30
pmlb/215_2dplanes,LassoCV,0.535068,26
pmlb/215_2dplanes,RidgeCV,0.535296,35
pmlb/215_2dplanes,RF,0.250394,7
pmlb/215_2dplanes,GBM,0.235261,3
pmlb/215_2dplanes,MLP,0.243816,6
pmlb/215_2dplanes,FIGS_mini,0.397537,18
pmlb/215_2dplanes,FIGS_large,0.243363,5
pmlb/215_2dplanes,RuleFit,0.262276,9
pmlb/215_2dplanes,HSTree_mini,0.426049,20
pmlb/215_2dplanes,HSTree_large,0.293207,12
pmlb/215_2dplanes,EBM,0.236124,4
pmlb/215_2dplanes,TabPFN,0.230708,2
pmlb/215_2dplanes,DecisionTreeSimple,0.323102,13
pmlb/215_2dplanes,SparseHingeAdd_v1,0.535259,31
pmlb/215_2dplanes,SparseSymbolicGreedy_v1,0.382878,17
pmlb/215_2dplanes,AnchorSplineOMP_v1,0.325795,14
pmlb/215_2dplanes,ResidualKnotRidge_v1,0.538870,46
pmlb/215_2dplanes,SplitSparseLinear_v1,0.262377,10
pmlb/215_2dplanes,SparseKnotLinear_v2,0.540994,56
pmlb/215_2dplanes,CompactResidualSpline_v1,0.554727,58
pmlb/215_2dplanes,SparseAdditiveKnot_v1,0.586063,59
pmlb/215_2dplanes,CompactRuleLinear_v1,0.539295,50
pmlb/215_2dplanes,ResidualBasisRidge_v1,0.261903,8
pmlb/215_2dplanes,SparseResidualHybrid_v1,0.539031,49
pmlb/215_2dplanes,ValidatedSymbolicResidual_v1,0.370484,15
pmlb/215_2dplanes,SparseRidgeOneHinge_v1,0.534472,24
pmlb/215_2dplanes,DenseBackboneHingePair_v1,0.536357,40
pmlb/215_2dplanes,ScreenedAdaptiveBasis_v1,0.538657,45
pmlb/215_2dplanes,SparseQuantizedKnot_v1,0.534472,25
pmlb/215_2dplanes,SymbolicResidualHybridDense_v1,0.370896,16
pmlb/215_2dplanes,BackfitHingeGAM_v1,1.011958,60
pmlb/215_2dplanes,ProjectedSplineResidual_v1,0.543122,57
pmlb/215_2dplanes,SparseSignedHingeDict_v1,0.481527,22
pmlb/215_2dplanes,SparsePairwiseSpline_v1,0.513430,23
pmlb/215_2dplanes,QuantizedAdaptiveRidge_v1,0.540846,53
pmlb/215_2dplanes,QuantizedAdaptiveRidge_v2,0.540846,54
pmlb/215_2dplanes,DenseRidgeOneKnot_v1,,
pmlb/215_2dplanes,DenseRidgeOneKnot_v2,0.538956,47
pmlb/215_2dplanes,LinearStepRule_v1,0.538996,48
pmlb/215_2dplanes,TwinHingeAdditiveRidge_v1,0.536252,39
pmlb/215_2dplanes,AdditiveStepRidge_v1,0.536758,42
pmlb/215_2dplanes,ScoreSplineLinear_v1,0.535259,32
pmlb/215_2dplanes,AdaptiveStepLinear_v1,0.535259,33
pmlb/215_2dplanes,DebiasedSparseLinear_v1,0.535259,34
pmlb/215_2dplanes,SpectralRidgeCV_v1,0.535248,28
pmlb/215_2dplanes,ResidualStumpRidge_v1,0.536155,38
pmlb/215_2dplanes,SingleIndexSpline_v1,0.536007,36
pmlb/215_2dplanes,SingleIndexSpline_v2,0.536007,37
pmlb/215_2dplanes,GreedyMedianHinge_v1,0.443332,21
pmlb/215_2dplanes,RobustAdaptiveLinear_v1,0.535219,27
pmlb/215_2dplanes,SparseAdditiveHingeRidge_v1,0.538616,44
pmlb/215_2dplanes,LinearBoostedRules_v1,0.537354,43
pmlb/215_2dplanes,SparseMeanHingeAdditive_v1,0.540671,52
pmlb/215_2dplanes,SplitLinearModelTree_v1,0.225322,1
pmlb/215_2dplanes,OrthogonalRidgeEquation_v1,0.535248,29
pmlb/215_2dplanes,SparseAdaptiveSplineRidge_v1,0.540003,51
pmlb/215_2dplanes,SparseLinearRuleBoost_v1,0.536740,41
pmlb/218_house_8L,PyGAM,0.697595,5
pmlb/218_house_8L,DT_mini,0.762756,22
pmlb/218_house_8L,DT_large,0.786732,34
pmlb/218_house_8L,OLS,1.089536,57
pmlb/218_house_8L,LassoCV,1.087215,56
pmlb/218_house_8L,RidgeCV,0.854787,50
pmlb/218_house_8L,RF,0.704566,6
pmlb/218_house_8L,GBM,0.690860,3
pmlb/218_house_8L,MLP,1.410088,59
pmlb/218_house_8L,FIGS_mini,0.785629,31
pmlb/218_house_8L,FIGS_large,0.784108,28
pmlb/218_house_8L,RuleFit,0.784780,29
pmlb/218_house_8L,HSTree_mini,0.770780,23
pmlb/218_house_8L,HSTree_large,0.751358,18
pmlb/218_house_8L,EBM,0.695569,4
pmlb/218_house_8L,TabPFN,0.644881,1
pmlb/218_house_8L,DecisionTreeSimple,0.762061,21
pmlb/218_house_8L,SparseHingeAdd_v1,0.727236,10
pmlb/218_house_8L,SparseSymbolicGreedy_v1,0.780425,26
pmlb/218_house_8L,AnchorSplineOMP_v1,0.689741,2
pmlb/218_house_8L,ResidualKnotRidge_v1,0.728811,11
pmlb/218_house_8L,SplitSparseLinear_v1,0.747923,17
pmlb/218_house_8L,SparseKnotLinear_v2,0.794572,36
