dataset,model,rmse,rank
pmlb/1203_BNG_pwLinear,FIGS_mini,0.660677,5
pmlb/1203_BNG_pwLinear,FIGS_large,0.677869,12
pmlb/1203_BNG_pwLinear,RuleFit,0.662021,7
pmlb/1203_BNG_pwLinear,HSTree_mini,0.681066,18
pmlb/1203_BNG_pwLinear,HSTree_large,0.666267,8
pmlb/1203_BNG_pwLinear,EBM,0.658559,4
pmlb/1203_BNG_pwLinear,TabPFN,0.641716,1
pmlb/1203_BNG_pwLinear,DecisionTreeSimple,0.674809,10
pmlb/1203_BNG_pwLinear,SparseAddHinge_v1,0.709804,56
pmlb/1203_BNG_pwLinear,ResidualRuleLin_v1,0.705940,38
pmlb/1203_BNG_pwLinear,SparseSymAdd_v2,0.701569,22
pmlb/1203_BNG_pwLinear,StagewisePiece_v1,0.704897,26
pmlb/1203_BNG_pwLinear,SparseRootLin_v1,0.687206,20
pmlb/1203_BNG_pwLinear,SparseTailHinge_v1,,
pmlb/1203_BNG_pwLinear,SparseTailHinge_v2,0.710049,57
pmlb/1203_BNG_pwLinear,MonoBinAdd_v1,0.710890,60
pmlb/1203_BNG_pwLinear,OrthoPieceAdd_v1,0.707312,46
pmlb/1203_BNG_pwLinear,SparseHierInter_v1,0.669311,9
pmlb/1203_BNG_pwLinear,SparseOrthoPoly_v1,0.939830,67
pmlb/1203_BNG_pwLinear,GateLinTree_v1,0.656213,3
pmlb/1203_BNG_pwLinear,AdaptiveCalSparse_v1,0.707834,49
pmlb/1203_BNG_pwLinear,ResQuantRule_v1,0.764591,65
pmlb/1203_BNG_pwLinear,SparseCalHinge_v1,0.709443,53
pmlb/1203_BNG_pwLinear,QuantSparseSymbolic_v1,0.709762,55
pmlb/1203_BNG_pwLinear,SparseBackfitBins_v1,0.709298,52
pmlb/1203_BNG_pwLinear,HingeSplineRule_v1,0.728992,63
pmlb/1203_BNG_pwLinear,SparseResidInter_v1,0.680163,17
pmlb/1203_BNG_pwLinear,SparsePwAnchor_v1,0.711309,61
pmlb/1203_BNG_pwLinear,SparseGateResid_v1,0.709092,51
pmlb/1203_BNG_pwLinear,FeatMapInter_v1,0.687784,21
pmlb/1203_BNG_pwLinear,DistillSparseRidge_v1,0.706679,44
pmlb/1203_BNG_pwLinear,PrunedSymRidge_v1,0.678551,13
pmlb/1203_BNG_pwLinear,GreedyHingeEq_v1,0.710733,59
pmlb/1203_BNG_pwLinear,SparseBinShape_v1,0.709656,54
pmlb/1203_BNG_pwLinear,HybridRidgeHinge_v1,0.706209,42
pmlb/1203_BNG_pwLinear,StableSparseLOORidge_v1,0.706279,43
pmlb/1203_BNG_pwLinear,SpectralPruneRidge_v1,0.706090,40
pmlb/1203_BNG_pwLinear,DualMapStabilityRidge_v1,0.706153,41
pmlb/1203_BNG_pwLinear,SparseMedianHinge_v1,0.708779,50
pmlb/1203_BNG_pwLinear,ResidualSnapSpline_v1,0.704426,23
pmlb/1203_BNG_pwLinear,BaggedMedianStableRidge_v1,0.710334,58
pmlb/1203_BNG_pwLinear,StabWeightRidge_v1,0.705817,33
pmlb/1203_BNG_pwLinear,RidgeGarroteStable_v1,0.705747,32
pmlb/1203_BNG_pwLinear,AdaptiveSplineRidge_v1,0.678751,15
pmlb/1203_BNG_pwLinear,SparseQuantileGAM_v1,0.706827,45
pmlb/1203_BNG_pwLinear,ResidualRuleRidgeHybrid_v1,0.704609,24
pmlb/1203_BNG_pwLinear,SparseSmoothBackfit_v1,0.769889,66
pmlb/1203_BNG_pwLinear,BasisSwitchRidge_v1,0.705934,37
pmlb/1203_BNG_pwLinear,HuberRidgeIRLS_v1,0.707351,47
pmlb/1203_BNG_pwLinear,ResidualTanhRidge_v1,0.705929,36
pmlb/1203_BNG_pwLinear,SparseResidualQuadRidge_v1,0.678628,14
pmlb/1203_BNG_pwLinear,ComplexityDistilledRidge_v1,0.721304,62
pmlb/1203_BNG_pwLinear,SparseTailSplineRidge_v1,0.705883,34
pmlb/1203_BNG_pwLinear,AdaptiveWeightedGCVRidge_v1,0.705699,31
pmlb/1203_BNG_pwLinear,CompactResidualHingeAdd_v1,0.705198,28
pmlb/1203_BNG_pwLinear,TriRegionGateSparse_v1,0.704718,25
pmlb/1203_BNG_pwLinear,SignalWeightedTrimmedRidge_v1,0.705886,35
pmlb/1203_BNG_pwLinear,SparseKnotAdditive_v1,0.707455,48
pmlb/1203_BNG_pwLinear,BoostedBinPair_v1,,
pmlb/1203_BNG_pwLinear,BoostedBinPair_v2,0.746597,64
pmlb/1595_poker,PyGAM,1.030247,61
pmlb/1595_poker,DT_mini,1.025251,59
pmlb/1595_poker,DT_large,1.087182,67
pmlb/1595_poker,OLS,1.017360,40
pmlb/1595_poker,LassoCV,1.011398,14
pmlb/1595_poker,RidgeCV,1.017291,39
pmlb/1595_poker,RF,0.991750,2
pmlb/1595_poker,GBM,0.984360,1
pmlb/1595_poker,MLP,1.004007,6
pmlb/1595_poker,FIGS_mini,1.060705,64
pmlb/1595_poker,FIGS_large,1.074669,66
pmlb/1595_poker,RuleFit,1.002669,4
pmlb/1595_poker,HSTree_mini,1.005095,7
pmlb/1595_poker,HSTree_large,1.004003,5
pmlb/1595_poker,EBM,0.991878,3
pmlb/1595_poker,TabPFN,1.028985,60
pmlb/1595_poker,DecisionTreeSimple,1.024486,56
pmlb/1595_poker,SparseAddHinge_v1,1.011207,10
pmlb/1595_poker,ResidualRuleLin_v1,1.020137,53
pmlb/1595_poker,SparseSymAdd_v2,1.018502,47
pmlb/1595_poker,StagewisePiece_v1,1.018610,48
pmlb/1595_poker,SparseRootLin_v1,1.018448,46
pmlb/1595_poker,SparseTailHinge_v1,,
pmlb/1595_poker,SparseTailHinge_v2,1.017535,41
pmlb/1595_poker,MonoBinAdd_v1,1.020028,52
pmlb/1595_poker,OrthoPieceAdd_v1,1.020860,54
pmlb/1595_poker,SparseHierInter_v1,1.010431,8
pmlb/1595_poker,SparseOrthoPoly_v1,1.011186,9
pmlb/1595_poker,GateLinTree_v1,1.017139,37
pmlb/1595_poker,AdaptiveCalSparse_v1,1.013105,25
pmlb/1595_poker,ResQuantRule_v1,1.017560,42
pmlb/1595_poker,SparseCalHinge_v1,1.011207,11
pmlb/1595_poker,QuantSparseSymbolic_v1,1.011207,12
pmlb/1595_poker,SparseBackfitBins_v1,1.025003,58
pmlb/1595_poker,HingeSplineRule_v1,1.066465,65
pmlb/1595_poker,SparseResidInter_v1,1.018317,45
pmlb/1595_poker,SparsePwAnchor_v1,1.016954,36
pmlb/1595_poker,SparseGateResid_v1,1.017848,43
pmlb/1595_poker,FeatMapInter_v1,1.019107,49
pmlb/1595_poker,DistillSparseRidge_v1,1.018097,44
pmlb/1595_poker,PrunedSymRidge_v1,1.031934,62
pmlb/1595_poker,GreedyHingeEq_v1,1.015081,28
pmlb/1595_poker,SparseBinShape_v1,1.024804,57
pmlb/1595_poker,HybridRidgeHinge_v1,1.012777,24
pmlb/1595_poker,StableSparseLOORidge_v1,1.012265,20
pmlb/1595_poker,SpectralPruneRidge_v1,1.015409,30
pmlb/1595_poker,DualMapStabilityRidge_v1,1.012701,23
pmlb/1595_poker,SparseMedianHinge_v1,1.019468,51
pmlb/1595_poker,ResidualSnapSpline_v1,1.019225,50
pmlb/1595_poker,BaggedMedianStableRidge_v1,1.016077,32
pmlb/1595_poker,StabWeightRidge_v1,1.016531,33
pmlb/1595_poker,RidgeGarroteStable_v1,1.017166,38
pmlb/1595_poker,AdaptiveSplineRidge_v1,1.016846,35
pmlb/1595_poker,SparseQuantileGAM_v1,1.015922,31
pmlb/1595_poker,ResidualRuleRidgeHybrid_v1,1.016784,34
pmlb/1595_poker,SparseSmoothBackfit_v1,1.015050,27
pmlb/1595_poker,BasisSwitchRidge_v1,1.012640,21
pmlb/1595_poker,HuberRidgeIRLS_v1,1.034903,63
pmlb/1595_poker,ResidualTanhRidge_v1,1.012674,22
pmlb/1595_poker,SparseResidualQuadRidge_v1,1.015304,29
pmlb/1595_poker,ComplexityDistilledRidge_v1,1.011391,13
pmlb/1595_poker,SparseTailSplineRidge_v1,1.014410,26
pmlb/1595_poker,AdaptiveWeightedGCVRidge_v1,1.012024,16
pmlb/1595_poker,CompactResidualHingeAdd_v1,1.012224,19
pmlb/1595_poker,TriRegionGateSparse_v1,1.012069,17
pmlb/1595_poker,SignalWeightedTrimmedRidge_v1,1.011548,15
pmlb/1595_poker,SparseKnotAdditive_v1,1.022690,55
pmlb/1595_poker,BoostedBinPair_v1,,
pmlb/1595_poker,BoostedBinPair_v2,1.012112,18
pmlb/192_vineyard,PyGAM,0.421638,7
pmlb/192_vineyard,DT_mini,0.685621,60
pmlb/192_vineyard,DT_large,0.844272,64
pmlb/192_vineyard,OLS,0.508868,30
pmlb/192_vineyard,LassoCV,0.545154,48
pmlb/192_vineyard,RidgeCV,0.522288,39
pmlb/192_vineyard,RF,0.619561,56
pmlb/192_vineyard,GBM,0.768261,63
pmlb/192_vineyard,MLP,0.520361,36
pmlb/192_vineyard,FIGS_mini,0.684918,59
pmlb/192_vineyard,FIGS_large,0.877789,65
pmlb/192_vineyard,RuleFit,0.531009,41
pmlb/192_vineyard,HSTree_mini,0.700389,61
pmlb/192_vineyard,HSTree_large,0.715377,62
pmlb/192_vineyard,EBM,0.507385,27
pmlb/192_vineyard,TabPFN,0.389260,2
pmlb/192_vineyard,DecisionTreeSimple,0.627015,57
pmlb/192_vineyard,SparseAddHinge_v1,0.507882,28
pmlb/192_vineyard,ResidualRuleLin_v1,0.568881,53
pmlb/192_vineyard,SparseSymAdd_v2,0.567342,52
pmlb/192_vineyard,StagewisePiece_v1,0.403318,4
pmlb/192_vineyard,SparseRootLin_v1,0.468925,22
pmlb/192_vineyard,SparseTailHinge_v1,,
pmlb/192_vineyard,SparseTailHinge_v2,0.443923,9
pmlb/192_vineyard,MonoBinAdd_v1,0.419333,6
pmlb/192_vineyard,OrthoPieceAdd_v1,0.461472,17
pmlb/192_vineyard,SparseHierInter_v1,0.464875,20
pmlb/192_vineyard,SparseOrthoPoly_v1,0.578440,54
pmlb/192_vineyard,GateLinTree_v1,0.451772,13
pmlb/192_vineyard,AdaptiveCalSparse_v1,0.502359,26
pmlb/192_vineyard,ResQuantRule_v1,0.515762,33
pmlb/192_vineyard,SparseCalHinge_v1,0.540153,45
pmlb/192_vineyard,QuantSparseSymbolic_v1,0.642664,58
pmlb/192_vineyard,SparseBackfitBins_v1,0.993869,67
pmlb/192_vineyard,HingeSplineRule_v1,0.418226,5
pmlb/192_vineyard,SparseResidInter_v1,0.460011,16
pmlb/192_vineyard,SparsePwAnchor_v1,0.472905,23
pmlb/192_vineyard,SparseGateResid_v1,0.954927,66
pmlb/192_vineyard,FeatMapInter_v1,0.457489,15
pmlb/192_vineyard,DistillSparseRidge_v1,0.512415,31
pmlb/192_vineyard,PrunedSymRidge_v1,0.499177,25
pmlb/192_vineyard,GreedyHingeEq_v1,0.397261,3
pmlb/192_vineyard,SparseBinShape_v1,0.452102,14
pmlb/192_vineyard,HybridRidgeHinge_v1,0.464697,19
pmlb/192_vineyard,StableSparseLOORidge_v1,0.538660,43
pmlb/192_vineyard,SpectralPruneRidge_v1,0.513264,32
pmlb/192_vineyard,DualMapStabilityRidge_v1,0.520972,38
pmlb/192_vineyard,SparseMedianHinge_v1,0.439837,8
pmlb/192_vineyard,ResidualSnapSpline_v1,0.515887,34
pmlb/192_vineyard,BaggedMedianStableRidge_v1,0.547314,50
pmlb/192_vineyard,StabWeightRidge_v1,0.531638,42
pmlb/192_vineyard,RidgeGarroteStable_v1,0.520347,35
pmlb/192_vineyard,AdaptiveSplineRidge_v1,0.355085,1
pmlb/192_vineyard,SparseQuantileGAM_v1,0.508301,29
pmlb/192_vineyard,ResidualRuleRidgeHybrid_v1,0.449927,12
pmlb/192_vineyard,SparseSmoothBackfit_v1,0.446946,10
pmlb/192_vineyard,BasisSwitchRidge_v1,0.465605,21
pmlb/192_vineyard,HuberRidgeIRLS_v1,0.547295,49
pmlb/192_vineyard,ResidualTanhRidge_v1,0.520969,37
pmlb/192_vineyard,SparseResidualQuadRidge_v1,0.473663,24
pmlb/192_vineyard,ComplexityDistilledRidge_v1,0.544056,47
pmlb/192_vineyard,SparseTailSplineRidge_v1,0.448211,11
pmlb/192_vineyard,AdaptiveWeightedGCVRidge_v1,0.539697,44
pmlb/192_vineyard,CompactResidualHingeAdd_v1,0.541178,46
pmlb/192_vineyard,TriRegionGateSparse_v1,0.556510,51
pmlb/192_vineyard,SignalWeightedTrimmedRidge_v1,0.529280,40
pmlb/192_vineyard,SparseKnotAdditive_v1,0.464427,18
pmlb/192_vineyard,BoostedBinPair_v1,,
pmlb/192_vineyard,BoostedBinPair_v2,0.598217,55
pmlb/197_cpu_act,PyGAM,0.173718,5
pmlb/197_cpu_act,DT_mini,0.253144,21
pmlb/197_cpu_act,DT_large,0.226447,17
pmlb/197_cpu_act,OLS,0.565065,48
pmlb/197_cpu_act,LassoCV,0.742457,58
pmlb/197_cpu_act,RidgeCV,0.559656,45
pmlb/197_cpu_act,RF,0.199308,12
pmlb/197_cpu_act,GBM,0.158850,2
pmlb/197_cpu_act,MLP,912.810974,67
pmlb/197_cpu_act,FIGS_mini,0.239842,18
pmlb/197_cpu_act,FIGS_large,0.199590,13
pmlb/197_cpu_act,RuleFit,0.318561,25
pmlb/197_cpu_act,HSTree_mini,0.253052,20
pmlb/197_cpu_act,HSTree_large,0.224038,16
pmlb/197_cpu_act,EBM,0.167552,3
pmlb/197_cpu_act,TabPFN,0.138888,1
pmlb/197_cpu_act,DecisionTreeSimple,0.248805,19
pmlb/197_cpu_act,SparseAddHinge_v1,0.329998,26
pmlb/197_cpu_act,ResidualRuleLin_v1,0.442888,35
pmlb/197_cpu_act,SparseSymAdd_v2,0.401270,32
pmlb/197_cpu_act,StagewisePiece_v1,0.548700,40
pmlb/197_cpu_act,SparseRootLin_v1,0.332799,27
pmlb/197_cpu_act,SparseTailHinge_v1,,
pmlb/197_cpu_act,SparseTailHinge_v2,0.184663,6
pmlb/197_cpu_act,MonoBinAdd_v1,0.716951,55
pmlb/197_cpu_act,OrthoPieceAdd_v1,0.184730,7
pmlb/197_cpu_act,SparseHierInter_v1,0.726873,56
pmlb/197_cpu_act,SparseOrthoPoly_v1,0.306537,24
pmlb/197_cpu_act,GateLinTree_v1,1.090637,63
pmlb/197_cpu_act,AdaptiveCalSparse_v1,0.401768,33
pmlb/197_cpu_act,ResQuantRule_v1,0.798113,59
pmlb/197_cpu_act,SparseCalHinge_v1,0.389261,31
pmlb/197_cpu_act,QuantSparseSymbolic_v1,0.289305,23
pmlb/197_cpu_act,SparseBackfitBins_v1,0.666639,51
pmlb/197_cpu_act,HingeSplineRule_v1,0.983035,62
pmlb/197_cpu_act,SparseResidInter_v1,0.678847,52
pmlb/197_cpu_act,SparsePwAnchor_v1,0.263562,22
pmlb/197_cpu_act,SparseGateResid_v1,0.210895,15
pmlb/197_cpu_act,FeatMapInter_v1,0.369035,30
pmlb/197_cpu_act,DistillSparseRidge_v1,0.736733,57
pmlb/197_cpu_act,PrunedSymRidge_v1,0.601893,49
pmlb/197_cpu_act,GreedyHingeEq_v1,8.933949,66
pmlb/197_cpu_act,SparseBinShape_v1,1.121158,64
pmlb/197_cpu_act,HybridRidgeHinge_v1,0.203565,14
pmlb/197_cpu_act,StableSparseLOORidge_v1,0.538055,38
pmlb/197_cpu_act,SpectralPruneRidge_v1,0.553630,42
pmlb/197_cpu_act,DualMapStabilityRidge_v1,0.343251,28
pmlb/197_cpu_act,SparseMedianHinge_v1,0.955067,61
pmlb/197_cpu_act,ResidualSnapSpline_v1,0.542294,39
pmlb/197_cpu_act,BaggedMedianStableRidge_v1,0.552706,41
pmlb/197_cpu_act,StabWeightRidge_v1,0.559206,43
pmlb/197_cpu_act,RidgeGarroteStable_v1,0.559292,44
pmlb/197_cpu_act,AdaptiveSplineRidge_v1,1.284242,65
pmlb/197_cpu_act,SparseQuantileGAM_v1,0.416917,34
pmlb/197_cpu_act,ResidualRuleRidgeHybrid_v1,0.533240,37
pmlb/197_cpu_act,SparseSmoothBackfit_v1,0.689569,53
pmlb/197_cpu_act,BasisSwitchRidge_v1,0.184882,8
pmlb/197_cpu_act,HuberRidgeIRLS_v1,0.822993,60
pmlb/197_cpu_act,ResidualTanhRidge_v1,0.503096,36
pmlb/197_cpu_act,SparseResidualQuadRidge_v1,0.197386,11
pmlb/197_cpu_act,ComplexityDistilledRidge_v1,0.560274,46
pmlb/197_cpu_act,SparseTailSplineRidge_v1,0.186707,10
pmlb/197_cpu_act,AdaptiveWeightedGCVRidge_v1,0.562457,47
pmlb/197_cpu_act,CompactResidualHingeAdd_v1,0.172941,4
pmlb/197_cpu_act,TriRegionGateSparse_v1,0.637025,50
pmlb/197_cpu_act,SignalWeightedTrimmedRidge_v1,0.361341,29
pmlb/197_cpu_act,SparseKnotAdditive_v1,0.185607,9
pmlb/197_cpu_act,BoostedBinPair_v1,,
pmlb/197_cpu_act,BoostedBinPair_v2,0.692261,54
pmlb/201_pol,PyGAM,0.549154,17
pmlb/201_pol,DT_mini,0.362666,10
pmlb/201_pol,DT_large,0.335931,6
pmlb/201_pol,OLS,0.709816,50
pmlb/201_pol,LassoCV,0.710064,52
pmlb/201_pol,RidgeCV,0.709214,48
pmlb/201_pol,RF,0.274815,2
pmlb/201_pol,GBM,0.298954,3
pmlb/201_pol,MLP,0.576993,20
pmlb/201_pol,FIGS_mini,0.356437,8
pmlb/201_pol,FIGS_large,0.338477,7
pmlb/201_pol,RuleFit,0.309226,4
pmlb/201_pol,HSTree_mini,0.362635,9
pmlb/201_pol,HSTree_large,0.324726,5
pmlb/201_pol,EBM,0.367724,11
pmlb/201_pol,TabPFN,0.141046,1
pmlb/201_pol,DecisionTreeSimple,0.395853,12
pmlb/201_pol,SparseAddHinge_v1,0.608133,27
pmlb/201_pol,ResidualRuleLin_v1,0.579792,21
pmlb/201_pol,SparseSymAdd_v2,0.832160,66
pmlb/201_pol,StagewisePiece_v1,0.631102,31
pmlb/201_pol,SparseRootLin_v1,0.632070,33
pmlb/201_pol,SparseTailHinge_v1,,
pmlb/201_pol,SparseTailHinge_v2,0.758321,58
pmlb/201_pol,MonoBinAdd_v1,0.641901,34
pmlb/201_pol,OrthoPieceAdd_v1,0.548163,16
pmlb/201_pol,SparseHierInter_v1,0.694519,41
pmlb/201_pol,SparseOrthoPoly_v1,0.680576,39
pmlb/201_pol,GateLinTree_v1,0.602844,24
pmlb/201_pol,AdaptiveCalSparse_v1,0.829827,65
pmlb/201_pol,ResQuantRule_v1,0.738520,57
pmlb/201_pol,SparseCalHinge_v1,0.684322,40
pmlb/201_pol,QuantSparseSymbolic_v1,0.828180,64
pmlb/201_pol,SparseBackfitBins_v1,0.590587,23
pmlb/201_pol,HingeSplineRule_v1,0.992073,67
pmlb/201_pol,SparseResidInter_v1,0.777033,61
pmlb/201_pol,SparsePwAnchor_v1,0.764484,59
pmlb/201_pol,SparseGateResid_v1,0.653260,36
pmlb/201_pol,FeatMapInter_v1,0.724331,55
pmlb/201_pol,DistillSparseRidge_v1,0.816801,63
pmlb/201_pol,PrunedSymRidge_v1,0.764793,60
pmlb/201_pol,GreedyHingeEq_v1,0.797135,62
pmlb/201_pol,SparseBinShape_v1,0.718036,54
pmlb/201_pol,HybridRidgeHinge_v1,0.616822,29
pmlb/201_pol,StableSparseLOORidge_v1,0.711505,53
pmlb/201_pol,SpectralPruneRidge_v1,0.732183,56
pmlb/201_pol,DualMapStabilityRidge_v1,0.660781,37
pmlb/201_pol,SparseMedianHinge_v1,0.631672,32
pmlb/201_pol,ResidualSnapSpline_v1,0.570796,19
pmlb/201_pol,BaggedMedianStableRidge_v1,0.709966,51
pmlb/201_pol,StabWeightRidge_v1,0.708979,47
pmlb/201_pol,RidgeGarroteStable_v1,0.709548,49
pmlb/201_pol,AdaptiveSplineRidge_v1,0.545583,15
pmlb/201_pol,SparseQuantileGAM_v1,0.612119,28
pmlb/201_pol,ResidualRuleRidgeHybrid_v1,0.628233,30
pmlb/201_pol,SparseSmoothBackfit_v1,0.570206,18
pmlb/201_pol,BasisSwitchRidge_v1,0.607344,26
pmlb/201_pol,HuberRidgeIRLS_v1,0.697921,43
pmlb/201_pol,ResidualTanhRidge_v1,0.695289,42
pmlb/201_pol,SparseResidualQuadRidge_v1,0.663204,38
pmlb/201_pol,ComplexityDistilledRidge_v1,0.708918,46
pmlb/201_pol,SparseTailSplineRidge_v1,0.605318,25
pmlb/201_pol,AdaptiveWeightedGCVRidge_v1,0.708898,45
pmlb/201_pol,CompactResidualHingeAdd_v1,0.541669,14
pmlb/201_pol,TriRegionGateSparse_v1,0.583881,22
pmlb/201_pol,SignalWeightedTrimmedRidge_v1,0.701529,44
pmlb/201_pol,SparseKnotAdditive_v1,0.540539,13
pmlb/201_pol,BoostedBinPair_v1,,
pmlb/201_pol,BoostedBinPair_v2,0.647770,35
pmlb/210_cloud,PyGAM,0.274209,3
pmlb/210_cloud,DT_mini,0.574256,63
pmlb/210_cloud,DT_large,0.604440,64
pmlb/210_cloud,OLS,0.302598,32
pmlb/210_cloud,LassoCV,0.297391,21
pmlb/210_cloud,RidgeCV,0.302643,34
pmlb/210_cloud,RF,0.393746,51
pmlb/210_cloud,GBM,0.447321,56
pmlb/210_cloud,MLP,0.292690,15
pmlb/210_cloud,FIGS_mini,0.536609,60
pmlb/210_cloud,FIGS_large,0.498255,57
pmlb/210_cloud,RuleFit,0.447312,55
pmlb/210_cloud,HSTree_mini,0.524478,59
pmlb/210_cloud,HSTree_large,0.548092,61
pmlb/210_cloud,EBM,0.278423,4
pmlb/210_cloud,TabPFN,0.273992,2
pmlb/210_cloud,DecisionTreeSimple,0.350395,47
pmlb/210_cloud,SparseAddHinge_v1,0.280476,5
pmlb/210_cloud,ResidualRuleLin_v1,0.322656,43
pmlb/210_cloud,SparseSymAdd_v2,0.288619,13
pmlb/210_cloud,StagewisePiece_v1,0.306370,37
pmlb/210_cloud,SparseRootLin_v1,0.377053,50
pmlb/210_cloud,SparseTailHinge_v1,,
pmlb/210_cloud,SparseTailHinge_v2,0.302598,33
pmlb/210_cloud,MonoBinAdd_v1,0.609023,65
pmlb/210_cloud,OrthoPieceAdd_v1,0.284221,10
pmlb/210_cloud,SparseHierInter_v1,0.311402,40
pmlb/210_cloud,SparseOrthoPoly_v1,0.773836,67
pmlb/210_cloud,GateLinTree_v1,0.340435,44
pmlb/210_cloud,AdaptiveCalSparse_v1,0.296100,20
pmlb/210_cloud,ResQuantRule_v1,0.717432,66
pmlb/210_cloud,SparseCalHinge_v1,0.291555,14
pmlb/210_cloud,QuantSparseSymbolic_v1,0.267350,1
pmlb/210_cloud,SparseBackfitBins_v1,0.519439,58
pmlb/210_cloud,HingeSplineRule_v1,0.285387,11
pmlb/210_cloud,SparseResidInter_v1,0.365568,49
pmlb/210_cloud,SparsePwAnchor_v1,0.349195,46
pmlb/210_cloud,SparseGateResid_v1,0.397614,53
pmlb/210_cloud,FeatMapInter_v1,0.350713,48
pmlb/210_cloud,DistillSparseRidge_v1,0.303931,36
pmlb/210_cloud,PrunedSymRidge_v1,0.341298,45
pmlb/210_cloud,GreedyHingeEq_v1,0.295920,19
pmlb/210_cloud,SparseBinShape_v1,0.283540,7
pmlb/210_cloud,HybridRidgeHinge_v1,0.300649,24
pmlb/210_cloud,StableSparseLOORidge_v1,0.302663,35
pmlb/210_cloud,SpectralPruneRidge_v1,0.302503,27
pmlb/210_cloud,DualMapStabilityRidge_v1,0.302503,28
pmlb/210_cloud,SparseMedianHinge_v1,0.300336,23
pmlb/210_cloud,ResidualSnapSpline_v1,0.293693,16
pmlb/210_cloud,BaggedMedianStableRidge_v1,0.293798,17
pmlb/210_cloud,StabWeightRidge_v1,0.302544,31
pmlb/210_cloud,RidgeGarroteStable_v1,0.288444,12
pmlb/210_cloud,AdaptiveSplineRidge_v1,0.313441,42
pmlb/210_cloud,SparseQuantileGAM_v1,0.283715,8
pmlb/210_cloud,ResidualRuleRidgeHybrid_v1,0.313419,41
pmlb/210_cloud,SparseSmoothBackfit_v1,0.397199,52
pmlb/210_cloud,BasisSwitchRidge_v1,0.302503,29
pmlb/210_cloud,HuberRidgeIRLS_v1,0.311306,38
pmlb/210_cloud,ResidualTanhRidge_v1,0.302506,30
pmlb/210_cloud,SparseResidualQuadRidge_v1,0.413859,54
pmlb/210_cloud,ComplexityDistilledRidge_v1,0.302428,26
pmlb/210_cloud,SparseTailSplineRidge_v1,0.282511,6
pmlb/210_cloud,AdaptiveWeightedGCVRidge_v1,0.293894,18
pmlb/210_cloud,CompactResidualHingeAdd_v1,0.311331,39
pmlb/210_cloud,TriRegionGateSparse_v1,0.297522,22
pmlb/210_cloud,SignalWeightedTrimmedRidge_v1,0.284213,9
pmlb/210_cloud,SparseKnotAdditive_v1,0.301791,25
pmlb/210_cloud,BoostedBinPair_v1,,
pmlb/210_cloud,BoostedBinPair_v2,0.569338,62
pmlb/215_2dplanes,PyGAM,0.540914,54
pmlb/215_2dplanes,DT_mini,0.426038,17
pmlb/215_2dplanes,DT_large,0.293198,9
pmlb/215_2dplanes,OLS,0.535259,37
pmlb/215_2dplanes,LassoCV,0.535068,28
pmlb/215_2dplanes,RidgeCV,0.535296,38
pmlb/215_2dplanes,RF,0.250394,7
pmlb/215_2dplanes,GBM,0.235261,3
pmlb/215_2dplanes,MLP,0.243816,6
pmlb/215_2dplanes,FIGS_mini,0.397537,16
pmlb/215_2dplanes,FIGS_large,0.243363,5
pmlb/215_2dplanes,RuleFit,0.262276,8
pmlb/215_2dplanes,HSTree_mini,0.426049,18
pmlb/215_2dplanes,HSTree_large,0.293207,10
pmlb/215_2dplanes,EBM,0.236124,4
pmlb/215_2dplanes,TabPFN,0.230708,2
pmlb/215_2dplanes,DecisionTreeSimple,0.323102,11
pmlb/215_2dplanes,SparseAddHinge_v1,0.538664,44
pmlb/215_2dplanes,ResidualRuleLin_v1,0.540080,52
pmlb/215_2dplanes,SparseSymAdd_v2,0.473848,22
pmlb/215_2dplanes,StagewisePiece_v1,0.537341,43
pmlb/215_2dplanes,SparseRootLin_v1,0.461214,20
pmlb/215_2dplanes,SparseTailHinge_v1,,
pmlb/215_2dplanes,SparseTailHinge_v2,0.552304,60
pmlb/215_2dplanes,MonoBinAdd_v1,0.554533,62
pmlb/215_2dplanes,OrthoPieceAdd_v1,0.538800,47
pmlb/215_2dplanes,SparseHierInter_v1,0.344655,12
pmlb/215_2dplanes,SparseOrthoPoly_v1,0.763529,67
pmlb/215_2dplanes,GateLinTree_v1,0.224973,1
pmlb/215_2dplanes,AdaptiveCalSparse_v1,0.534281,23
pmlb/215_2dplanes,ResQuantRule_v1,0.668546,65
pmlb/215_2dplanes,SparseCalHinge_v1,0.535062,27
pmlb/215_2dplanes,QuantSparseSymbolic_v1,0.545517,55
pmlb/215_2dplanes,SparseBackfitBins_v1,0.550949,58
pmlb/215_2dplanes,HingeSplineRule_v1,0.615765,63
pmlb/215_2dplanes,SparseResidInter_v1,0.382655,15
pmlb/215_2dplanes,SparsePwAnchor_v1,0.552274,59
pmlb/215_2dplanes,SparseGateResid_v1,0.546612,56
pmlb/215_2dplanes,FeatMapInter_v1,0.461449,21
pmlb/215_2dplanes,DistillSparseRidge_v1,0.534363,24
pmlb/215_2dplanes,PrunedSymRidge_v1,0.453111,19
pmlb/215_2dplanes,GreedyHingeEq_v1,0.539493,51
pmlb/215_2dplanes,SparseBinShape_v1,0.540194,53
pmlb/215_2dplanes,HybridRidgeHinge_v1,0.538797,46
pmlb/215_2dplanes,StableSparseLOORidge_v1,0.535232,34
pmlb/215_2dplanes,SpectralPruneRidge_v1,0.535221,30
